QuoteText,Topic,Topic_Prob
"בדיון הקודם סיימנו להקריא את שורת ההפרות בפרק של העיצומים ועכשיו נקריא את ההוראות הכלליות בעמוד 31, סעיף 31ו.",תחבורה,0.66080743
"אם שמתם לב, אחרי עינות צוקים עברנו עתיקות בצד שמאל, משהו קטן. זה נקראת חרבת מזין. חרבת מזין הוא קילומטר וחצי-שניים מהים, אבל שם הייתה מעגנה. לשם היו מביאים את הסירות שדיבר עליהם בני, היו מביאים את הסירות לשם, עושים את התיקונים או את ההכנסה למים ומשם במעגנה משופעת היו מורידים אותם לכיוון הים. גם את המקום הזה אנחנו שיפצנו, כמו שראיתם, הוא נראה משומר ויפה ואנחנו הולכים להוריד שם איזה גבעה שמסתירה את הנוף, שהיא מלאכותית, ולהכניס לשם כאילו מים קצת ותרנים של אוניות כדי להראות איך פעם זה היה. זה לא היה ככה כל השנים. ",תחבורה,0.84916216
"בדברי הפתיחה אני אתן למציעות להציג את הדברים, אבל אנחנו כאן, בחדר הזה, דנים הרבה על פיתוחי הטכנולוגיה, אנחנו רוצים שהטכנולוגיה המתפתחת היום תהיה זמינה לכל אחד. אנחנו עושים הרבה מאמצים בעניין הזה, ואנחנו שמחים על כל התפתחות טכנולוגית, אנחנו מברכים אותה ואנחנו תומכים בה ומקדמים אותה. עם זאת, כמו בכל דבר, יכולים להיות בצד דברים שהם לפעמים לא מאוזנים. גם כיום לא פעם אנחנו מקיימים לא מעט ישיבות בכל הוועדות איך אנחנו מונעים כל מיני תופעות שנוצרות תוך כדי ההתפתחות הטכנולוגיות, בין אם זה שיימינג כזה או אחר או בין אם זה תרבות קלוקלת שנכנסת וחודרת לטכנולוגיה המתחדשת.",תחבורה,0.74558204
"אני מחדש את הישיבה. עכשיו אנחנו דנים על הנחות בתעריפי המים לאוכלוסיות נזקקות. אני מקווה שהדיון הזה יהיה יותר קצר. אנחנו קבענו כבר לפני שתי קדנציות את ההוזלות שיש לציבור נזקק בתעריפי המים. בממשלה הקודמת – מיקי, אני הולך לשבח אתכם – הוספתם גם, נדמה לי, את ניצולי השואה, שהם יהיו זכאים להנחות במים. יש גם את נכי צה""ל. אתם הייתם צריכים בתוך 60 יום להביא את הנזקקים, את הקבוצות שעליהן חל החוק, בגלל שאנחנו תיקנו את החוק באופן כזה שזה יהיה כמו בתעריפי החשמל, שאותם נזקקים יקבלו 1.5%, נדמה לי, מהגבייה שגובים במים, שילך להנחות. אותו דבר כמו בחברת החשמל, ש-1.5% מהגבייה הולך לנזקקים. אני מבקש לדעת, 60 יום אחרי אישור התקציב אתם צריכים להביא את זה לכאן לוועדה. מי מוסר לנו דיווח על מה שקורה עם הדבר הזה?",תחבורה,0.85519725
"לכן הבקשה שלנו כרגע היא להפחית את האגרות ב-1.82%, שזה מורכב מ-0.7% בבסיסי ועוד 1.12% של העבר וכאשר בשנה הבאה למעשה נחזיר את ה- - - ",תחבורה,0.8504592
"בסוף ראית כמה כותרות הוצאת מפה רק נראה מה יהיה איתן. עין חריש, גם הירקות והפירות, נראה.",תחבורה,0.5006463
"הדיונים נגמרו בסביבות 2:00 בלילה ואני מודה באשמה. אני מבקש להתאמץ לקדם את המחלוקות על פיקוח ועל שיתוף פעולה בין המערכת האזרחית, הצבאית, המשטרה וזרועות הביטחון למיניהם עד יום ראשון כדי שתתקבל נוסחה משותפת על פיקוח במקומות שלכם. תנסו לעשות זאת עד יום ראשון, אז מתוכנן יום מרתון ארוך, כי אנחנו רוצים לנסות לסיים את החוק. נדמה לי שיש לכם ישיבת ביניים. תמצאו את הנוסחה. מצד אחד הצבא הוא חלק מהעם ומהמדינה ומצד שני יש מקום להפריד בפיקוח על המערכות האלה.",תחבורה,0.7767709
מונחים אצלנו בוועדה כבר כמה זמן – אני רואה שזה מספטמבר – כללי המים (שינוי התוספת השנייה לחוק)(תיקון והוראות שעה). צריך אישור של ועדת הכספים. מי מציג את כללי המים? בבקשה.,תחבורה,0.61925894
"צריך להגיד שמה שהוא חשף ולא בפעם הראשונה, זאת העובדה שמתקיימת פה סיטואציה מאוד משונה מבחינה חוקית, שלה שותפים לא רק חברות פרטיות או עמותות פרטיות, אלא גם פוליטיקאים בכירים. סיטואציה שמגובה על-ידי רשויות החוק ומייצרת מצב שיש חוק אחד במדינת ישראל, חוק אחר ביהודה ושומרון ועל אזרחים ישראלים ביהודה ושומרון. ",תחבורה,0.5652489
"בוקר טוב, אנחנו פותחים את ישיבת ועדת החוקה, אני מקבל בברכה את חברי חברי הכנסת, את השופטת שמלווה אותנו ואנחנו שמחים, את אנשי הממלכה, את לשכת עורכי-הדין, את המבקרים הפנימיים, ואת כל האחרים שמצטרפים אלינו. ושוב, אני רוצה להתנצל שקיצרנו את הדיון היום משעתיים לשעה.",תחבורה,0.6346085
"בוקר טוב. אני מתכבד לפתוח את ישיבת ועדת הכספים של הכנסת. אני מקדם בברכה את שגריר הולנד בישראל. אני רוצה לספר לחברים ולאורחים שבעקבות הדיון בשבוע שעבר, שהיה דיון ארוך על נושאים שונים שקשורים לניצולי השואה, בין יתר הדברים עלה גם העניין של הצעת החוק שעברה ב-2014 לגבי הנושא של תשלום הגמלה מממשלת הולנד, ולאחר הדיון הזה ביקש השגריר - ואנחנו נפגשנו פגישה מאד טובה, ואני רוצה להקדים ולומר לפני שאנחנו פותחים בדיון: אין לי, לאחר בדיקת הנושא במהלך הימים האחרונים, אין לי לא קובלנה ולא טענה ולא איזו שהיא השגה לגבי ממשלת הולנד או לגבי הטיפול שלנו כאן, ברשות לניצולי השואה. מה שנעשה, נעשה בצורה הטובה ביותר. אני מברך גם את ממשלת הולנד על הסיוע שלה ועל הפעילות שהיא עושה למען ניצולי השואה.",תחבורה,0.5467809
"אני רוצה לבקש – עופרה, אם את יכולה לעדכן אותנו מה נעשה עד עכשיו ומה מתכוונים לעשות לאחר מכן. לאחר מכן אבקש מהשגריר שיאמר כמה דברים. בבקשה עפרה.",תחבורה,0.5041802
"כפי שכולנו זוכרים או יודעים, רשות המסים רוצה, ובצדק, להילחם בהון השחור שהוא גדול מאוד במדינתנו. לכן היא העבירה לנו הצעת חוק. ",תחבורה,0.5763702
"אנחנו נדון אותם לכף זכות שאולי הם לא בקיאים ברזי הפרוצדורה. ננסה יחד בוועדה לשמוע אותם. אם זה נשמע הגיוני, נקבל ביחד את ההחלטה. אתם תצטרכו, כמובן, ליידע ולשאול את השרה, כי זה לא חוק שאני יכול להחליט עליו. אם זה חוק אנחנו יכולים להחליט, אבל מאחר וזה צו, אתם תיידעו את השרה. אני בטוח שאם אנחנו נגיע כאן להסכמות והבנות, השרה ודאי שלא תהיה מכשול. בואו נשמע על מה מדובר.",תחבורה,0.5269437
"לצערי, משרד המשפטים מתנגד בגלל חופש הפרט. אני לא יודע איזה חופשים יש עם כל המידע, הלוואי שהיה כאן בארץ את החופש הזה אבל, בכל זאת, זו הסיבה. אני חולק על זה בתכלית ואני אעשה כל מה שאני אוכל כדי שנגיע למצב שבו כן יהיה את הכרטיס הזה. ",תחבורה,0.6178698
"ומי צריך את העזרה הזאת? אנשים שבעצם לא יודעים להסתדר לבד. אנשים שאולי בגלל שהגיעו לארץ בגיל מבוגר כבר, לא צלחו ללמוד עברית ובגלל שהם לא יודעים עברית הם לא יודעים לפנות לעובדת הסוציאלית ולא לקופת החולים ולא לארגונים שעוזרים לניצולי השואה ולא יודעים ללמוד על הזכויות שיש להם; והנושא של מיצוי זכויות זה נושא שכל הזמן עולה על שולחן הוועדה. ",תחבורה,0.914087
"ולכן אני אומרת, אנחנו חייבים להיות שם לצידם וזה המקום, בתחילת הוועדה, להגיד תודה לכל האנשים שהגיעו לכאן ואני יודעת שהגיעו לכאן לא מעט אנשים שעושים את העבודה שלהם בהתנדבות ועוזרים ותומכים בניצולי ובפליטי השואה. ",תחבורה,0.7210917
"בוקר טוב, אני מתכבד לפתוח את ישיבת ועדת החוקה. אני אפילו לא צריך להגיד על מה, כי אנחנו כבר כאילו בהמשך. רק לידיעתכם, הוספנו עוד יום - את יום ראשון, שגם בו נמשיך עם הדיון, כך שאנחנו מקווים שאנחנו מתקרבים לאור הגדול שבקצה המנהרה.",תחבורה,0.5308837
"אז ברשותכם – אנחנו נעשה את זה כך: אני מודיע שהחוקים לא יעברו היום, קודם כל. דבר שני, אנחנו, ברשותכם, קודם כל נבין במה דברים אמורים. זאת אומרת, למען השם, מתי יגמרו הסיפורים האלה? כל פעם זה לא נגמר. אני מנסה משנת 87-88, שכהגעתי למשרד החקלאות, וכל פעם אני עוצם את העיניים ואני פוקח – אני באותו מקום. ",תחבורה,0.50570816
"שמעתי כל מיני נתונים שכאילו לא הרבה קופצים על העניין. מכרז לא ראיתי, למרות שניסיתי לבדוק גם באוצר וגם במשרד השיכון אם הוצא מכרז כדין לעניין הזה. ",תחבורה,0.9390042
"השכר הממוצע בתעשייה הוא 13,500 שקל, זה השכר הממוצע בתעשייה ואנשים לא הולכים לעבוד בתעשייה. הסיבה העיקרית לכך זה שאנשים שזוכים בכלל להכשרה טכנולוגית, ואין רבים כאלה, לא יודעים שבסופו של דבר מקום העבודה שבו הם עובדים, כדאי להם לרצות לעבוד בו, גם מבחינה כלכלית עבור עצמם, אבל גם מבחינה עניינית, הוא התעשייה, המפעלים, גאוותה של הכלכלה הישראלית לאורך שנים. ",תחבורה,0.8243724
"לפני שאני אתן את רשות הדיבור לדוקטור אידלמן, אני מבקש לומר מילה אישית. יום האישה הבינלאומי הוא יום האזכרה של אמי. היום. זה מרגש וזאת אולי פעם ראשונה שאני מצמצם את יום העבודה שלי בכנסת כדי ללכת לאזכרה המשפחתית שלנו. אני מציין את זה כי אמי הייתה אישה אדירה, אם לעשרה ילדים שהתאלמנה בגיל 38 וגידלה עשרה ילדים, ואני התשיעי בהם, וכולנו יצאנו יותר מנורמלים, אם מותר להשוויץ. אני מוצא לנכון להזכיר את זה כאן כי היא הייתה אישה יהודייה שהקימה משפחה אדירה במדינה זרה במרוקו אבל קיבלה גם מהשלטונות, ובמיוחד מהקהילה היהודית, את כל התמיכה הנדרשת, לא הכספית, במיוחד לא הכספית, ומצאה את האפשרות לגדל משפחה, לעניות דעתי, אדירה, כמה דורות קדימה.",תחבורה,0.7145377
"אני מבינה שיש איזו אפשרות למציאת פתרון לבעיה הזאת. אני גם מבינה שככל הנראה הפתרון האלה כרגע, בימים אלה, לא נמצא ברשות הכבאות הארצית, אבל בואו נפתח.",תחבורה,0.59310484
"מה שאני מציע שנעשה: נשאר לנו את הנושא של הוראות המעבר, שעליהן לא עברנו, ואחר כך נשארו נושאים פתוחים שאמרנו שנתייעץ: כמו ועדת התמחות, ועדת כספים, עילות לפיזור הלשכה, הסדר שקיפות לתרומות. נצטרך גם להוריד את כל הנושאים שקשורים להתמחות כדי להשאיר את זה לתזכיר של ההתמחות. ואחר כך יש לנו כאן כמה נושאים, נקודות קטנות, שהזכרנו – מי לא רשאי להיות חבר בוועדת הביקורת, כדי לשמור שלא יהיה כאן ניגודי - - -",תחבורה,0.6545268
"היום מה שנעשה, אחד - חבר הכנסת פולקמן, יוזם ההצעה, ייתן סקירה של ההצעה. לאחריו תהיה התייחסות של משרד הכלכלה. לאחר מכן נשמע את הנוגעים בדבר. אנחנו נרצה גם להתקדם בהמשך. אני יודע שרועי עושה עבודה חשובה מאוד מול יתר משרדי הממשלה על-מנת לגבש את הצעת החוק הסופית. אחרי זה תוכל לעדכן אותנו גם מבחינת הנושא של לוחות זמנים, איך אנחנו מתקדמים.",תחבורה,0.8228298
היום אנחנו נתעסק בנושא של דיור תחילה ודירות המעבר. לפני הכל אנחנו נתחיל עם עדכונים חשובים ולאחר מכן נשמע את שמוליק. ,תחבורה,0.5487985
" אנחנו נפתח את הישיבה ואנחונ מדברים על הנושא פניות ציבור בנושא תחבורה ציבורית בבני ברק, הצפיפות בנתיבי התחבורה הציבורית וחניית אוטובוסים בבני ברק, כחלק מסדרת הדיונים שהיו לנו על אזור הדרום ועל בית שמש, הרבה על ירושלים. ",תחבורה,0.53115296
"אנחנו מבקשים לבצע שני תיקונים לחוק הפיקוח על מזון לבעלי חיים: האחד – לבקשת שר הכלכלה והתעשייה, קביעת חובת היוועצות עם שר הכלכלה לעניין תקנות הנוגעות לייבוא וייצוא של מזון לבעלי חיים.  ",תחבורה,0.5092531
"רבותיי, חברתי חברת הכנסת מירב בן ארי, מנהלת הוועדה, הדוברת שלנו והרשמת. ככה אמרו לי שזה טוב להנהיג את זה, אף אחד לא שקוף בכנסת. ",תחבורה,0.50129795
מנהל האגף להכשרה מקצועית במשרד הכלכלה. אנחנו נדבר על עיקרי הפעילות של ההכשרה המקצועית אל מול הפערים שמתפתחים בכוח אדם עובד בתעשייה. אנחנו נדבר על המענים שאנחנו נותנים להתפתחות של הפערים בכוח אדם רלוונטי לתעשייה.,תחבורה,0.67806065
"הדוגמאות הן רבות, הן במשרד החינוך והן במשרד הרווחה. אני מדברת על התקשרויות עם חברות ועמותות פרטיות בהיקפים של מאות מיליונים, לפעמים ללא מכרז. מהנתונים האחרונים שהגיעו לידי מדובר רק ב-19% מההתקשרויות שבאמת עוברות מכרז פומבי נכון לשנה שעברה. כל ההתקשרויות האחרות הן בכלל ללא מכרז, הרבה מאוד זה התקשרויות חוזרות עם אותו גורם. ",תחבורה,0.931766
"הוועדה קיימה דיונים רבים בנושא התחבורה הציבורית בכל מיני ערים ואזורים. הדיון בחברת דן בדרום התקיים לפני שבועיים, ב-1 במרץ 2016 למספרם. את התאריך העברי אפשר רק לנחש. בסיכומו הובטח לקיים דיון מעקב בתקווה ובשאיפה שכל הליקויים שתוארו בדיון הקודם יתוקנו. ",תחבורה,0.7942526
"מצב שני הוא שהאיש אומר שיעשו לו טובה, לא רוצה, לא מעניין אותו והוא מתנגד. הוא לא רוצה להופיע. אני מניח שגם רצונו של האיש כבודו ואנחנו לא נביא אותו בעל כורחו לבית המשפט. אני חושב שזה מקובל על כולם.",תחבורה,0.5588756
"שלום. שניר ניב, אגף תקציבים. יש כאן טיוטת תקנות ששר האוצר חתם עליהן והעביר לאישור ועדת הכספים. התקנות פוטרות מרישום ומדיווח במע""מ יצרני חשמל ביתיים, שזה כולל סולארי ורוח, עד סכומים של 18,000 שקלים בשנה של הכנסות, במחירי 2008.",תחבורה,0.80275005
"בוקר טוב. אני חושב שאנחנו מציגים היום חוק שהוא מאוד מאוד רלוונטי. חוק תמיד רלוונטי אבל אנחנו סביב האירוע האחרון. סתם לעדכן אתכם כי אני לא יודע אם אתה יודע אבל ערוץ 2 פרסם לפני שעה שעיריית בית שמש פרסמה את שמו של החייל. הם תומכים בו אבל הם פרסמו את שמו ואת כל הפרטים והחייל עכשיו חשוף לכל. אני חושב שהחוק בא בדיוק לעשות סדר בנושא הזה ואני חושב שחשיבותו מאוד מאוד גדולה. אנחנו כבר שמענו חלק מהנציגים ואני חושב שיש גם חשיבות למהירות. היות ואנחנו יוצאים השבוע לפגרה, אני חושב שיש חשיבות לאור האירועים ולאור הסיטואציה בה אנחנו נמצאים לנסות לקדם את הדבר הזה מהר ככל האפשר. אנחנו צריכים לשמור על החיילים.",תחבורה,0.6330951
"הנושא הוא עדכון לסל המטבעות אליו צמודה האגרה בכביש 6. בחוזה הזיכיון שנחתם ב-1999, הזכיין קיבל רשות לעדכן פעם אחת אחרי 15 שנים את הרכב הסל. מאז חתמנו על חוזה הזיכיון ב-1999 היו כמה שינויים שמצדיקים העלאת החלק השקלי בסל לעומת הדולרי. במקור גייסנו כספים לבנות את הכביש בערך עשרים אחוזים במימון זר דולרי ולכן הסל היה בערך שמונים-עשרים. מאז חלו כמה שינויים, כמו שאמרתי, כאשר היה שינוי בבעלות הכביש כאשר במקור שליש מהכביש היה בבעלות חברה קנדית והיום מאה אחוזים מהבעלות על הכביש היא בגופים מוסדיים ישראלים, בעיקר מוסדיים, אבל כולם ישראלים.",תחבורה,0.6345049
"לכן אני מציע, אדוני היושב ראש, גם אתה פנית ומכיר את הנושא, שידברו נציגי המפעלים וניתן להם להציג את הנתונים. נדמה לי שבין חברי הכנסת יש אחידות דעים ועל סמך זה פנינו וביקשנו דיון מהיר. אני מקווה שגם יסוכם ותתקבל החלטה אופרטיבית ולא רק הזלת דמעה על מצב העניינים.",תחבורה,0.80436844
"הדבר השני, באמת מגיע יישר כוח לכל מי שעסק במלאכה. אנחנו הגשנו הצעת חוק שנגזרה בעצם, הבסיס שלה נגזר מדו""ח אלאלוף. חבר לי באמת – וזה לא שחברתי הטובה טלי פלוסקוב, שהיא מנהלת הוועדה – אבל אני רוצה אפילו שלא בפניו אפשר להגיד יותר את שבחו - - - ",תחבורה,0.70137924
"סעיף 81ד לחוק ההוצאה לפועל, שעניינו סמכות רשם ההוצאה לפועל להטיל הוצאות, התווסף במסגרת תיקון 35 לחוק ההוצאה לפועל. גם כשעדכנו את הסעיף הזה הסברנו לוועדה שלעמדתנו לרשם ההוצאה לפועל קיימת סמכות טבועה להטיל הוצאות, אך רצינו שהוא יוכל להטיל הוצאות בהיקש מפרק ל""ד בתקנות סדר הדין האזרחי. בדיון בוועדה ביקשו שמאחר ויש צורך לבצע התאמות שונות לפרק ל""ד בתקנות סדר הדין האזרחי, שיותקנו תקנות ושיאושרו על-ידי ועדת החוקה, חוק ומשפט של הכנסת. ",תחבורה,0.6044212
"הדיון היום – אנחנו יודעים שבשני נושאים אנחנו יכולים להגיע לסיכום ולהצבעה, וזה העובדים הזרים בענף הבנייה ובסיעוד. ובנושא החקלאות אני מודיע מראש: אנחנו כנראה לא נגיע לסיכום היום.",תחבורה,0.6094756
"אני מניחה ומקווה שהמל""ג מבין את חשיבותה של שקיפות, ושהדיון הזה יהיה דיון שהוא התחלה לאיך שקיפות במל""ג יכולה להיראות מתוך הבנה ששקיפות היא כלי גם למניעת שחיתות, גם למניעת חוסר יעילות ולניצול תקציבי ראוי. מדובר, בסופו של דבר, במועצה שחולשת על תקציב של מיליארדי שקלים, תקציב שיש בו כוח השפעה עצום על העתיד של מדינת ישראל מתוקף ההחלטות שמתקבלות על האקדמיה במדינה. השפעה עצומה על בריחת המוחות. אחת התופעות הקשות ביותר שאנחנו מתמודדים איתן, שנוגעות בכלל לא רק לעתידה של ההשכלה אלא לעתידה בכלל של מדינת ישראל, ומתוקף זה אני בטוחה שאתם גם תבינו את הצורך בשקיפות, ואני אשמח שהוועדה תציע כלים להגברת השקיפות ולייעול התהליך הזה.",תחבורה,0.5365193
"גברתי מנהלת הוועדה, גברתי הרשמת, הדובר, חבריי חברי הכנסת. האמת שאני מאוד התגעגעתי לעבוד. רצינו לעבוד יותר בפגרה יותר ולא אפשרו לנו. ",תחבורה,0.62537897
"כן. דרך אגב, אנשים נוטים להקל ראש. עברתי על ההיסטוריה של המשרד. כמעט כל ראשי הממשלה מיצחק שמיר עד היום, כיהנו כשר לענייני ירושלים. שמעון פרס, בנימין נתניהו פעמיים, אריאל שרון. גם אריאל שרון לא ראה בזה פחיתות, כי אני חושב שזו זכות גדולה לכהן כשר לענייני ירושלים. אני חושב שממשלות ישראל באמירה הזו מבינות את הצורך לחזק ולתעדף את עיר הבירה, את העיר ירושלים. ",תחבורה,0.97427666
"אני אבקש מנציגי האגף שיציגו בקצרה את עיקרי הממצאים. אני אתייחס לאחר מכן בהתייחסות קצרה למה שאנחנו רואים שנעשה מאז פרסום הדוח, ובכך נסיים את דברנו. ",תחבורה,0.82219726
"אני חושבת שאני מדברת גם בשם כל המשתתפים במשלחת, שהם גם מוזמנים קבועים בוועדה, רובם, שבאמת זה היה כינוס מאד מאד מלמד ומעשיר וחשוב גם, גם ברמה העולמית. ואני רציתי שאנחנו ככה נעשה כאן בוועדה איזה שהוא קודם כל סיכום, נציג את הדברים – מה היה בוועידה באופן כללי, לאן העולם הולך וגם כמובן מה הלקח שלנו, הישראלים, מצד כל אחד מהגורמים. ",תחבורה,0.96246254
"אני בכוונה אומרת לתחילת אוגוסט, כי זה כן אולי מתחבר לדברים האחרים שלי. צריך גם להשאיר קצת זמן לילדים עם המשפחה. הזדמנות מצוינת לקחת חופשה משפחתית ולחזק את הקשר. ושוב, זה לא חיים להיות אקסטרים, אפשר לעשות את זה גם בזמן איכות בכייף בסביבה הטבעית, ולכן אנחנו נראה מה האפשרויות שבעצם מוצעות לתחילת אוגוסט. ",תחבורה,0.81833065
"בוקר טוב לאדוני. אני שמח שאנחנו שוב מקיימים את הדיון. אני נשיא לה""ב, לשכת ארגוני העצמאים והעסקים בישראל. אנחנו הגענו לכאן לדיון ואנחנו מברכים את הנכונות של היושב ראש לשמוע אותנו הארגונים כדי להסביר שהתקנות האלה באמת באות לעשות משהו טוב, אבל בדרך הן עלולות להביא למצב שלא יהיו יותר ארגונים של עסקים קטנים ובינוניים ולא יהיה שומר הסף שיסייע ויגיע לכאן, כמו מרבית מהארגונים שמגיעים לכאן בהתנדבות כדי לייצג נאמנה את אותם עסקים שכרגע מתקשים לשרוד.",תחבורה,0.97674775
"אני רוצה לברך על השינויים שאנחנו צפויים להביא לכאן בעקבות השימוע שעשית בנושא של הקטל בדרכים. אני הייתי אחראית על הנייר שעסק בשינוי ענישה בנהיגה תחת השפעה. אני מוכרחה להגיד שאני מאוד הושפעתי מארצות הברית בעניין הזה. הם כבר לפני כמה שנים הפכו הריגה בתאונת דרכים  תחת השפעה לרצח מדרגה שנייה. אני מוכרחה להגיד שזה מאוד מאוד השפיע עלי, בין היתר כי אנחנו רואים את כמות תאונות הדרכים בקרב צעירים שאצלם כמות האלכוהול המותרת בזמן נהיגה יותר נמוכה מאשר אצל מבוגרים. הפערים הם דרמטיים. ההשפעה היא קריטית בעניין הזה.",תחבורה,0.73397493
