QuoteText,Topic,Topic_Prob
" על הצפון כבר ויתרנו ולצערנו כבר אי אפשר לדבר על שדה התעופה בקריית שמונה מסיבות שאולי אדוני השר יסביר לנו אבל גם שם יש אוכלוסייה שסובלת, במיוחד האוכלוסייה החולה שזקוקה להסעות זמינות יותר.",רווחה,0.8287503
"שלום לכולם. אני מאד שמחה לפתוח את הדיון הזה, ואני מאוד שמחה שמצטרפים אלינו היום יושב-ראש הכנסת יולי אדלשטיין ומנכ""ל הכנסת מנכ""ל הכנסת רונן פלוט, מזכירת הכנסת ירדנה מלר הורביץ ושורה ארוכה של ארגוני שקיפות, ששותפים לפעילת שלנו – ארגונים וגם אזרחים טובים, שאינם מאורגנים, שותפים לפעילות שלנו כבר זמן רב. ",רווחה,0.50300694
"בוקר טוב לכולם, אני מירב בן ארי, אני אחליף את חבר הכנסת יעקב מרגי, שנמצא היום בבדיקות רפואיות שנקבעו ממזמן, ואני מאד מאד מבקשת, אני כבר אומרת, עוד לפני שמתחיל השידור, אני לא רוצה לשמוע כאן ביטויים של למה הוא לא, אני ממלאת מקום יושב הראש כמעט כל שבוע, ולכן כשהתבקשתי בשל העובדה שלפני חודשיים נקבעו לו בדיקות רפואיות, אני אמלא את התפקיד הזה בשמחה ובלב חפץ, אבל אני מאד מאד מבקשת, מתחילת הדיון, לפני שמשדרים, לא להתייחס למה לא. הסברתי לכם, הוא בבדיקות רפואיות, הוא היה עושה את הדיון הזה לו היה יכול, ולכן אני ממש מבקשת לא להתייחס להיעדרות המוצדקת של חבר הכנסת מרגי ולעשות כאן דיון ענייני.",רווחה,0.9789314
"אני פותח את ישיבת ועדת הכנסת. חילופין בוועדה המשותפת לתקציב הביטחון – אתם יודעים שחבר הכנסת אורן חזן הוא לא חבר יותר בוועדת החוץ והביטחון, ולכן הוא גם לא יכול להיות חבר בוועדה המשותפת. אנחנו רוצים להחליף את אורן חזן בדיכטר. מי בעד? ",רווחה,0.62255895
"אני רוצה בהזדמנות הזאת, במעמד הזה. תראו, לפני מספר ימים אני נחרדתי נוכח הדברים שנאמרו על ידי ראש עיריית חיפה, שאמר – אוטיזם לא בבית ספרי. במילים כאלה, ממש. אמר את זה בצורה, ולא רק לדבר על הצורה שהיא צורה רעה ולא נכונה, אלא עצם האמירה הזאת מלמדת על זה שלא הגענו למקום המיוחל. זו הייתה אמירה חצופה, שנאמרה בלא פחות מרוע לב.",רווחה,0.86181736
"הבירוקרטיה כידוע היא השליט החזק ביותר במדינה ואף אחד לא יכול לה ולא לפקידים עצמם. הוועדה עוסקת בכל הנושאים שבין האזרח לשלטון ולרשויות השיווק ולצרכנות. זה מתחיל מנושא בריאות, שיכון, תחבורה, ביטוח לאומי, דרגות סבסוד למעונות, כמעט כל דבר שנוגע לאזרח הקטן, שהוא האזרח הגדול בשבילנו, ונושא התחבורה הציבורית הוא אחד הנושאים. אמנם אנחנו פעילים במכלול של כל הנושאים האלה, אבל בעיקר במה שנוגע לאזרח, לפונה, למי שעושה. מי שחושב בקרב האזרחים, והרבה אנשים חושבים ש'חבל לפנות, חבל לכתוב, חבל להתאמץ, אף אחד לא שומע אותנו, הכול אטום', אז זו טעות, אנחנו יכולים להעיד. מנהלת הוועדה, גב' שלומית אבינח, יכולה להעיד וכל עובדי הוועדה, שהאזרח הקטן ששולח מכתב לעתים מחולל מהפכות של ממש בשירות הציבורי. ",רווחה,0.70066184
"חברי הכנסת שהציעו את הדיון המהיר הם מיקי לוי, יגאל גואטה, אראל מרגלית, עודד פורר ורועי פולקמן. ",רווחה,0.5442887
"התקנות שכאן הן חלק מהתקנות המלאות שהוגשו על ידי שר הבריאות. הן כוללות רק את התקנות הכלליות ואת התוספת הראשונה והתוספת השנייה שהן ההנגשות הפיזיות של בתי חולים, מרפאות ומכונים. לא הנושא של המרפאות הפרטיות של רופאים בבתי מגורים או כל הנושא של השירות בכללו שניתן בשירות בריאות.",רווחה,0.7087996
"לא ניכנס לכל הסוגיות המורכבות שכולנו כבר מכירים ודנו בהן. אנחנו נתמקד נטו בעניין מסד הנתונים של מערך טיפות החלב, ננסה להבין מה קורה בתוך המערכות היום ועד כמה באמת אנחנו נמצאים במצב של כשל כפי שהוא מופיע בתחקיר, ואם כן אז פנינו לאן, מה שנקרא, מה אנחנו הולכים לעשות מחר בבוקר כדי שהדבר הזה יתוקן.",רווחה,0.81528175
"על סדר היום צו עובדים זרים (איסור העסקה שלא כדין והבטחת תנאים הוגנים) (סל שירותי בריאות לעובד) (תיקון), התשע""ה-2015, ותקנות עובדים זרים (תיקון-איסור העסקה שלא כדין והבטחת תנאים הוגנים) (שיעור ניכוי מהשכר בעד דמי ביטוח רפואי), התשע""ו-2016.",רווחה,0.5945251
"ראשית, אני מודה לך אדוני על שנענית לפנייתי ואתה מקיים את הדיון הזה בנוגע לתקציב הארכיונים. יושבים כאן נדמה לי כמה מנהלי ארכיונים כמו ארכיון ז'בוטינסקי אבל יש לנו רבים אחרים כמו גנזך האצ""ל, גנזך ההגנה ועוד ועוד ועוד.",רווחה,0.7575312
"לגבי הנושא של מסירת מידע, יש לנו שתי אפשרויות כאשר האפשרות הראשונה היא כפי שמופיעה בנוסח, בעמוד 2, שלא יימסר לאותו הורה כל מידע לגבי טיפול רפואי בקטין. האפשרות השנייה, אני אקריא אותה, היא:",רווחה,0.5132876
"""לא יימסר לאותו הורה מידע לגבי תכנים של טיפול נפשי שניתן לקטין, מידע לגבי פגיעה מינית בקטין והטיפול בה ומידע לגבי טיפול רפואי בקטין הקשור במיניות. כמו כן, רשאי מטפל שלא למסור לאותו הורה מידע רפואי אחר הנוגע לטיפול בקטין אם סבר כי מתן המידע עלול לפגוע בטובת הילד או בשלומו הגופני או הנפשי של הקטין"".",רווחה,0.536822
"אני לא רוצה לפתוח את הדיון, אבל אני מבקש מגברתי שייצא מכתב מאיתנו למנכ""ל משרד התקשורת שבו אנחנו תובעים לקבל דוח מפורט על העניין ואיך מונעים הישנות של מצב כזה. ",רווחה,0.93026054
"כתוב, ונאמר שרק לעובד הבכיר הנוסף לא תהיה הסמכות הזו, משתי סיבות: אחת, שלא יהיו שתי אמות מידה; השניה, אמרו שזה דבר מורכב וכבד וטוב שתישאר בידיה הסמכות. ",רווחה,0.6705275
"רבותי, אני רוצה לפתוח את הישיבה, אנחנו גם בשידור בערוץ הכנסת. נושא הישיבה זה הצעה לסדר-היום של חברי הכנסת רועי פולקמן, מכלוף מיקי זוהר, בצלאל סמוטריץ, יואב בן צור וישראל אייכלר. לצערי הרב, רק חבר הכנסת פולקמן הואיל בטובו להגיע לדיון על הצעה לסדר שהגישו, השאר לא הגיעו בגלל הפגרה. הנושא הוא דיון בהצעה לסדר-היום בנושא: הגברת הביטחון בציר עוקף חוסאן בעקבות האירועים הביטחוניים.",רווחה,0.9738283
"בוקר טוב. אני מתכבד לפתוח את ישיבת ועדת העבודה, הרווחה והבריאות. היום 9 במאי 2016, א' באייר תשע""ו. חודש טוב. השעה 9:04.",רווחה,0.5840577
"הנושא הזה הוא חשוב מאין כמוהו מכמה היבטים. ראשית, ההיבט של היכולת של כל אדם בישראל להיות חלק מהשירות הציבורי, שוויון הזדמנויות. הנושא הוא – מכרזים, ועדות איתור ושלל פרוצדורות אחרות, אבל זה בעצם השירות הציבורי שמשפיע השעה מכרעת על חיי כל אזרח ואזרחית במדינת ישראל. ",רווחה,0.9624524
"בוקר טוב. אנחנו פותחים את ישיבת ועדת החוקה, והנושא היום הוא נושא פשוט, ברור, מובן, עד כדי כך שחברי הכנסת אפילו עוד לא הקדימו. אנחנו בערב ל""ג עומר של רשב""י, אז אני מקווה שרוחו של רבי שמעון בר יוחאי תשרה - -",רווחה,0.7331635
"בוקר טוב. אני חברת הכנסת מירב בן ארי ואני אחליף את חבר הכנסת יעקב מרגי, יושב ראש הוועדה. יושב ראש הוועדה, יחד עם חברי סיעת ש""ס החליטו שלא להגיע היום לכנסת, ובצדק רב, לדעתי. אני אתייחס לנושא של סדן בוועדה הבאה, זה לא מתאים עכשיו, אנחנו באווירה חגיגית ויש לנו אורח חשוב. קודם כל אני מאוד מודה לך שהגעת. ",רווחה,0.62914485
"אני רק אזכיר עם מה פתחנו. על-פי הסכמות, במסגרת ההסכם שנחתם בין ממשלת ישראל לממשלת ארצות-הברית, עמותה או חברה לתועלת הציבור, שהן מוסדות ציבור כהגדרתן בסעיף 9(2) לפקודת מס הכנסה, לא ייחשבו כמוסד פיננסי לצורך יישום ה-FATCA, אלא יהיה להן מעמד של מוסד לא פיננסי אקטיבי.",רווחה,0.5904804
"הגמלה הזאת, ייחודה הוא בין היתר בכך שהיא רוב רובה משולמת כגמלה בעין, זאת אומרת, כשירות לאזרח, בניגוד להרבה גמלאות שמשולמות בכסף, כאן מדובר בגמלה שהיא בצורת שירות לקשישים. איש או אשת מט""ב מטפלת בה ומסייעת להם במספר שעות מיד שבוע, בהתאם לצורך שלהם, בהתאם למידת התלות שלהם. ",רווחה,0.68189913
"אני מבקש להגיד לחברי הוועדה שעוד מעט אנחנו יושבים על סדר היום של שבוע הבא, ואני מתלבט, יכול להיות שאני אקדיש יום אחד לנושא של העודפים שנמצאים אצלנו על השולחן, של כל המשרדים. ",רווחה,0.91928977
"לאחר מכן כלל הנערים מופעלים בתוך כיתות הלימוד. כיתות הלימוד שלנו מגוונות, אתם תראו את זה בעין, יש לנו גם חדר מחשבים וגם ספרייה וגם כיתת אמנות, דברים שאתם מכירים אותם גם מבחוץ, וכל זה קורה עד שעות הצהריים. בשעות הצהריים אנחנו יוצאים להפסקת אוכל, לאחר מכן הנערים מופעלים בפעילויות רבות ומגוונות. אנחנו מקפידים מאוד לתת גם מענה לפער המצריך טיפול ייחודי, יש לנו פרויקטים כמו פרויקט תנופה ופרויקט איתן שמופנה לבעיה הספציפית של הנערים, למשל בעיית אלימות. ",רווחה,0.71086276
"אנחנו מתחילים דיון בשתי הצעות חוק – הצעת חוק הרשות לפיתוח הנגב (תיקון מס' 4) (תיקון), התשע""ה-2015,  פ/2018/20, הצעת ח""כ בצלאל סמוטריץ', ורשימה ארוכה של חברים –  רוברט אילטוב, וקנין, מכלוף, מוטי יוגב, אורן חזן, אמסלם, נורית קורן, אלאלוף, סלומינסקי, יואב קיש ויואב בן צור. ",רווחה,0.97068465
"יש הצעה נוספת - הצעת חוק הרשות לפיתוח הנגב (תיקון מס' 4) (תיקון), התשע""ו–2015,  פ/2117/20, הצעת ח""כ יצחק וקנין, חבר הכנסת פרי, חברת הכנסת עליזה לביא, אילטוב, בוקר ויואל חסון. ",רווחה,0.72043824
"בוקר טוב. אני מתכבדת לפתוח את ישיבת ועדת העבודה, הרווחה והבריאות. על סדר היום הצעות לסדר יום בנושא סכנת סגירה של עשרות בתי אבות סיעודיים.",רווחה,0.5770215
"לאחר כל זאת, סטודנטים נבחנים פעם ראשונה, לאחר שהודלפה, לא הודלפה, דיבר מי שדיבר, המליץ תשובות כאלו ואחרות, בוטלה פעם ראשונה בהתראה קצרה, עוד פעם מועד. אלו לא מכונות, אנשים צריכים להתכונן, אלה מתחים, אלה אנשים עם שאיפות חיים, יש בני אדם מאחורי הסיפור הזה. זה לא מסמך שכותבים תאריך בחינה וזהו. חברת הכנסת תמר, רוצה להוסיף?",רווחה,0.7851364
"לובשי. אז גם להם. ולעמותות, אם יצטרפו אלינו, ולכל האחרים, בוקר טוב. אה, התחלפה הנציגה של השופטים. אנחנו מקבלים אותך בברכה.",רווחה,0.7376743
"ניסן, כדאי שתקשיב, אם תרצה להתייחס אני אתן לך, בתור יושב ראש הוועדה, למרות שהיאפונה ליועצת המשפטית כרגע. ",רווחה,0.6107012
"היום ה-18 ביולי 2016, י""ב בתמוז תשע""ו. השעה 09:08 דקות. יש פה הצעת חוק גיל פרישה (תיקון - הורה שכול), התשע""ו-2015. יוזמה של חברי הכנסת בצלאל סמוטריץ, איתן כבל, שולי מועלם-רפאלי, מכלוף מיקי זוהר, דב חנין, רחל עזריה, נורית קורן, יצחק וקנין, רוברט אילטוב, מירב בן ארי שגם פה, ברוכה הבאה. יואב בן צור, נחמן שי, יעקב מרגי, יוסי יונה, יואל חסון, מיקי לוי, אורן אסף חזן, אראל מרגלית ומיכל רוזין.",רווחה,0.6456876
"אנחנו עושים פה תקדים מיוחד, הצעת החוק לא עברה את ועדת השרים לחקיקה וזה אושר במליאה ולכן אנחנו מקבלים את הסמכות לדון בזה בזכות ההחלטה במליאה.",רווחה,0.6773192
"בוקר טוב, אני מתכבדת לפתוח את ישיבת ועדת העבודה, הרווחה והבריאות. חברת הכנסת מירב בן ארי תחליף את חבר הכנסת אלי אלאלוף, יושב ראש הוועדה. היום ה-20 ליולי 2016, י""ד בתמוז תשע""ו. ",רווחה,0.5551309
"רבותיי, אנחנו אחרי יומיים מטורפים בכנסת, לכן לחלק מחברי הכנסת, מותר להיעדר. אתמול גמרנו פעילות בשלוש לפנות בוקר ויום לפני כן גם בשעה מאוחרת. ",רווחה,0.6110191
"שלום חברים, אדוני היושב-ראש, גברת לאה ורון שיש לה חלק בזה שאנחנו יושבים פה לפני הפגרה ודנים על הצעת החוק למרות לוח הזמנים הצפוף. ",רווחה,0.5250521
"שלום חברים, צהריים טובים. אני פותחת את ישיבת ועדת המדינה, שם הוועדה בעקרון הוועדה למעמד הקשיש. זו ועדת משנה של ועדת העבודה, הרווחה והבריאות ואנחנו יודעים שהיום הכנסת מציינת את יום האזרחים הוותיקים, שזו כמובן יוזמה מבורכת של השדולה לאזרחים ותיקים בראשותו של חברי הכנסת נחמן שי ואיציק שמולי. הנושא שאנחנו נדון בוועדה כאן זה הנושא של הכרה בעבודה עם קשישים כעבודה מועדפת. ",רווחה,0.8955826
"האם אדוני רוצה לומר שכשהאדם נזקק, חברת הביטוח נעלמת לו?  אחרי שהאיש תמך, האמין בה במשך כל חייו ושילם, פתאום היא מסתירה פניו ממנו? יכול להיות דבר כזה? ",רווחה,0.9301617
"אז לא הבנתי ואחר כך התחלתי להבין, שתנאי ההעסקה והמשכורת ושעות העבודה לא ממש היו הכי טובות במקרה הזה. חשבתי שמשנת 2004 עד שנת 2016 בטח ישתנו דברים, נראה לכיוון יותר טוב. רציתי לחשוב, לחלום, שזה לכיוון יותר טוב.",רווחה,0.5116596
"כבר בדיונים שהתקיימו בשנה האחרונה בוועדה יזמתי דיונים שקשורים בבריאות נשים ואתמול, תוך דיבורים בינינו אני אמרתי שכל הנושא של רפואה מגדרית, שאנחנו מנסים ואני מנַסָה להוביל בוועדה, אני מנסה גם ללחוץ על משרד הבריאות לקחת אותו בחשבון, הוא נושא מאד חשוב. יהיו כאלה שיגידו למה פתאום עכשיו, מה הקשר עם הנושא הזה. אנחנו תיכף נשמע עדויות ועדויות קשות. אנחנו נשמע גם מחקרים. אני אתן קודם כל לחברת הכנסת רחל עזריה שתפתח אבל בסופו של דבר, יש מקום לראייה מיוחדת כי בריאות נשים מחייבת הסתכלות אחרת לפעמים. זה נובע בעיקר מההבדלים בגוף האישה ובעיקר מהתנסות החיים שהיא שונה ומהתפקידים השונים שמשחקים בחיים של נשים. ",רווחה,0.54304445
"אני מבקש לציין שפנתה אלי סיגל שאלתיאל הלוי, המנכ""לית של המשרד לפיתוח הנגב והגליל, ואמרה שלסגירת המפעל עשויה להיות השפעה שלילית על התעסוקה בגליל, בניגוד למדיניות הממשלה והיא מבקשת שאני אקיים את הדיון הזה ושאנסה לעזור. ",רווחה,0.9627137
"שוב שלום לכולם, בוקר טוב. כינוס ראשון של הוועדה המשותפת של ועדת הכנסת וועדת חוקה, חוק ומשפט לדיון בהצעת חוק מימון מפלגות (תיקון עיקרי של הגדרת גוף פעיל בבחירות, התשע""ו-2016. בפגישה הזו לא יהיו הצבעות, אנחנו לא מתכוונים להצביע בכלל עד שנחזור למושב, בפגישת הוועדה, בכינוס הוועדה, במליאת הוועדה, בישיבת הוועדה, מזל שבעברית מתקנים אותי פה, אבל כן חשוב לנו בעיקר לשמוע, גם התייחסויות של חברי הכנסת, שזה בעצם הפעם הראשונה שנשמע אותם וכמובן התייחסויות של הציבור. ",רווחה,0.60923964
"	בוקר טוב, יש קצת התרגשות. אחרי תקופה כל-כך ארוכה שלא נפגשנו ודאי שהתגעגענו אחד לשני. כדרכנו אני מברך בברכת חורף בריא וברוכים הבאים בשם ה' את חברי חברי הכנסת, את אנשי הממלכה ואת אנשי העמותות למיניהן, ואת יושבי השורה השנייה. לפי ההתעניינות נראה שהנושא שגרתי ביותר ואפשר לזרום אתו ואולי אפילו להצביע...",רווחה,0.5652318
"אני כבר אומר בפתיחת הדיון שאין לנו כוונה לדון בתיקים פרטניים שהגיעו לוועדה. אנחנו נדון בנושא העקרוני. מה היא הוועדה הזאת ומה הציבור רואה ממנה, מה הוא יודע, מדוע היא לא מפרסמת פרוטוקולים כפי שהיא נדרשת. אני אוסיף גם שכשאנחנו פנינו לקיים את הדיון הזה בפעם הראשונה, הדיון הזה נדחה ביותר מחודש מהמועד הראשוני שלו, אז סוף סוף התפרסמו סיכומי הדיונים של השנתיים האחרונות באתר האינטרנט. הדבר הזה אמור כמובן להתבצע גם מבלי שוועדות הכנסת מבקשות, באופן קבוע ותדיר. ",רווחה,0.5772278
"צהרים טובים לכולם, אני מתכבד לפתוח את ישיבת ועדת החוקה, חוק ומשפט. הנושא הוא: צו המועצות המקומיות (עבירות קנס) (תיקון), התשע""ו-2016. זה קשור ליישוב אהוב על כולנו, היישוב ג'סר אל-זרקא. אני מברך את חברתי ענת ברקו; אני מברך את חבר מועצת ג'סר אל-זרקא, שהוא גם הדובר של סיעת הרשימה המשותפת, סמי עלי. אהלן וסהלן; גם מזכיר המועצה חאלד ג'ורבאן, אהלן וסהלן. ",רווחה,0.500427
"נפתח בסדר-היום. בעיקרון, אני הולך לעדכן, שהכוונה שלנו בדיון היום היא להמשיך עם מה שיש בנושא הסכמות. כרגע במקומות שאין בהם הסכמות, לא נדון בהם. נמצאת אתנו מזכירת הכנסת, ונתחיל בנושאים שלה כדי שלא נעכב אותה – יש מליאה ב-11:00.",רווחה,0.9515883
"לפני כמה חודשים, כשהייתי פה בסיור עם ראש המועצה, סיירנו גם ביישוב עלי ועפרה ופה ולמדנו את ההסבר, המדריכה, שהייתה ממש יוצאת מן הכלל, אני אמרתי שבעזרת ה' אם הצעת החוק, שאני ועוד חבריי חברי הכנסת, שהגשנו, תעבור ותהפוך לחוק במדינת ישראל אז השנה הראשונה לחקיקה נעשה פה במקום, במקום שבני ישראל, אבותינו, נחתו במרכז הקליטה הראשון. ",רווחה,0.6690158
"מטרת ועדת המשנה היא לקחת את החוק החדש שייכנס בעזרת השם בינואר 2017 לתוקף ולבחון אותו, לשמוע את השטח. מי שישב פה בסוף המושב הקודם ורוב האנשים ישבו כאן, נאמרו לשר הרווחה, בעיקר תקפו את החוק ברמה מקצועית ואמרו לו בסופו של דבר ""אם המטרה שלך הייתה להחזיר אותנו למעגל העבודה ולהגדיל לנו את השכר זה לא הצליח מבחינתנו, לכן התכנסנו שוב. ולכן יו""ר ועדת העבודה והרווחה יחד עם שר הרווחה הם החליטו על הקמת הועדה, אני מוניתי ליו""ר אבל זו כמובן החלטה שלהם. לכן הצעות חוק שקשורות למזונות ילדים לא ידונו פה, יכול להיות שידונו בהרכבים מצומצמים כמו שאנחנו כבר עושים כאן. מה שיידון כאן, יידון הנושא של החוק החדש.",רווחה,0.98138344
"בוקר טוב לכולם. אני מבקשת לפתוח את דיון הוועדה בנושא אלימות אנשי צוות מקצועי כלפי ילדים בגיל הרך, תוך התייחסות בעצם לגיל הרך. לפני שאנחנו פותחים את הדיון כמה דברים:",רווחה,0.6788824
"נקבל בברכה את יוזם היום והדיון, חבר הכנסת אלי אלאלוף, יו""ר ועדת העבודה, הרווחה והבריאות של הכנסת. אנחנו מיד ניתן לו את דברי הפתיחה. ",רווחה,0.57215166
"בוקר טוב. היום ה-22 בנובמבר 2016, כ""א בחשוון התשע""ז, השעה 10:51 ואנחנו פותחים את ישיבת ועדת העבודה, הרווחה והבריאות.",רווחה,0.7211218
"אני דיברתי גם עם שר החינוך ביום חמישי, כשהייתי במכינה הוא התקשר אלי, והוא אמר כמה שזה בסדר עדיפויות גבוה מאד אצלו, יש לציין כמובן שהיום המשרד היחיד הממשלתי שמתקצב את אופק זה משרד החינוך, כך שגם בעניין הזה יש לנו שותפות ברורה של משרד החינוך, גם דני פה והוא גם ידבר אחרי זה על השותפות והליווי. מי שחסר לנו במשוואה הזאת זה משרד הביטחון ומשרד האוצר - - -",רווחה,0.8618222
"סליחה, לקופות החולים, וזאת אומרת, אני כבר שם, המגמה כבר החלה. העניין הוא שעד שהמגמה ועד שזה, ואגב, אני אשמח אם אולי אתם תתנו לנו תאריך חזרה, או תכנון או משהו, בזמן הזה הגיעו אלי הרבה תגובות. עד מתי הצבא היה בקופות חולים? עד לפני שנתיים?",רווחה,0.96093404
"	לבקשתה של מיכל – אני אומר שוב - למרות שהסברנו את זה והיה דיון, ואפילו היועץ המשפטי לכנסת היה פה והסביר, אסביר לך שוב- - -",רווחה,0.5417127
"יש פה הצעת חוק פרטית של חבר הכנסת אלי כהן עם חברי הכנסת רועי פולקמן, אילן גילאון ועוד חברי כנסת, שהיא הצעת חוק פרטית. הצבעתם על המיזוג שלה, נכון?  ",רווחה,0.58990026
"הצבענו על המיזוג של ההצעה הזאת עם כמה הצעות חוק פרטיות, ויש בקשת מיזוג נוספת של חבר הכנסת מיקי לוי.",רווחה,0.8004904
"נוסף על אי הנגשת המידע והפיכתו לשקוף עבור אחד מתוך כל חמישה אנשים בישראל, יש עוד הרבה מידע שנדרש היה להיות מפורסם ושנשאר משום מה חבוי בתוך משרדי הממשלה. בשונה מרוב דיוני הוועדה שבהם אנחנו דנים כאן, בדרך כלל, בפרסום של מידע ובחשיפה של מידע שמוסתר מהציבור ומנבחריו, כאן אנחנו עוסקים למעשה במידע שהוא כבר מצוי, אבל הוא הופך לשקוף או לא הופך לשקוף עבור אנשים עם מוגבלות, אוכלוסייה שמהווה כמעט 20 אחוז מאוכלוסיית ישראל. ",רווחה,0.80030066
