QuoteText,Topic,Topic_Prob
"אנחנו ננסה ללמוד על התופעה ולראות איך מבחינה חברתית אנחנו מנסים לחנך או ליצור מציאות שהיא קצת אחרת, כי אנחנו בסופו של דבר שותפים, אני חושבת, לדימוי ולתדמית שאנחנו מעניקים לאותם ילדים, או בכלל לאנשים שהם בעלי משקל עודף, אם זה דרך מודל היופי שאנחנו משדרים – אם זה בפרסומות, אם זה בתכניות טלוויזיה – ואם זה אפילו בתכניות לימודים. ",קורונה,0.6036615
"הסעיף הבא בסדר-היום: צו מס הכנסה (קביעת תשלומים בעד עיבוד יהלומים או בעד מסחר ביהלומים כהכנסה) (תיקון), התשע""ו-2016. ",קורונה,0.68798405
"צו מס הכנסה (קביעת תשלומים בעד שירותים או נכסים כהכנסה) וצו מס הכנסה (קביעת תשלומים בעד עיבוד יהלומים או בעד מסחר ביהלומים כהכנסה) עוסקים באותו נושא. מכוח סעיף 164 לחוק, הותקנו תקנות. התקנות קובעות חובות ניכוי מס במקור של 20%, במקרים מסוימים 30%. מכוח התקנות ישנו צו, כשהצו קובע מחזורים שבכפוף לגובה המחזור המשלם לא חייב לנכות מס במקור. ",קורונה,0.6125597
"18 בינואר 2016, ט' בשבט תשע""ו. אנחנו מתחילים את ישיבת ועדת המשנה של ועדת העבודה, הרווחה והבריאות בטיפול בצעירים וצעירות חסרי בית. ",קורונה,0.930584
"הדבר השני, מה שאנחנו נעשה בוועדות האלה, שתדעו, בכל התקופה שהוועדה הזו פועלת, קודם אנחנו נדבר על מסקנות של פגישה קודמת כדי לעשות פולו-אפ ולראות שבאמת מה שביקשנו מתקדם. הוועדה היום באופן ספציפי בגלל הבקשה שהועלתה כאן, תתייחס בנושא של דרי רחוב באופן כללי ותיתן דגש, כמו שאני תמיד אומרת, בגלל התקופה הזאת של החורף, אבל בכלל של דרי רחוב.",קורונה,0.5631017
"הנושא הראשון על סדר-היום: בקשת יו""ר ועדת החוקה, חוק ומשפט להעברת הצעות לסדר היום בעניין דוח גולדברג מהוועדה לענייני ביקורת המדינה לדיון בוועדת החוקה, חוק ומשפט – לפי סעיף 57(ג) לתקנון. ",קורונה,0.5820743
"אנחנו בסעיף האחרון שעל סדר היום שהוא תקנות מס הכנסה (ניכויים מהכנסות משקיעים בסרט ישראלי) (הוראת שעה) (תיקון), התשע""ו-2015.",קורונה,0.54576683
"בוקר טוב לכולם. אנחנו פותחים את הישיבה. הנושא הוא תקנות להגברת אכיפה של דיני עבודה (הפחתה של סכום העיצום הכספי), (תיקון), התשע""ו, 2015. ",קורונה,0.81088567
"בוקר טוב, רבותי. אני פותח את ועדת החוקה. הנושא הראשון הוא הצבעה על הסתייגויות ואחר כך על החוק עצמו של הצעת חוק סמכויות לשם שמירה על ביטחון הציבור (תיקון מס' 5) (סמכות חיפוש לשוטר לשם מניעת אלימות), התשע""ו-2015.",קורונה,0.76378864
"מהנדס אבנר פלור, סמנכ""ל בכיר תנועה, משרד התחבורה. אנחנו בדיון הקודם התחלנו את פרק ד', ייבוא רכב, שעסק בנושא רישיונות לייבוא רכב ותנאים. מסעיף 35 אנחנו דנים בנושא של רישיון יבואן, כשאנחנו דנים בעיקר בשלושה סוגי יבואנים – יבואן ישיר שרוכש את הרכב ישירות מיצרן הרכב; יבואן עקיף שרוכש רכב באמצעות הסוכן המורשה; והסוג השלישי של יבואן זעיר, שהוא יבואן שרוכש כמות מוגבלת של עד 20 כלי רכב בשנה. הסוג הרביעי, מדובר בייבוא אישי של רכב. ",קורונה,0.9609393
"משרד המשפטים. גיל שלח לי את זה. עוד לא הספקתי לעבור עליו. בכל מקרה, כדי שהדברים ינוהלו באופן הגיוני, אותם סעיפים שקשורים להתמחות שנמצאים פה - -",קורונה,0.54938656
"בוקר טוב. כבוד היושב ראש, אני יועצת משפטית בשירות המזון הארצי במשרד הבריאות. כפי שהבהרת היטב, מהות התקנות האלה הוא עדכון של הרמה המותרת של שאריות חומרי הדברה במזון. כמובן שהעבודה שנעשתה היא בשיתוף פעולה מלא בין משרד החקלאות ומשרד הבריאות באמצעות ועדה בין-משרדית מקצועית.",קורונה,0.5622642
"שלום רב, אני מתכבד לפתוח את ישיבת ועדת הפנים ואיכות הסביבה. על סדר-היום: הצעת חוק למניעת הסתננות (תיקון מס' 5 והוראת שעה), לקריאה שנייה ושלישית.",קורונה,0.819427
אני פותח את הישיבה. רביזיה על הצעת חוק למניעת הסתננות (עבירות ושיפוט) (תיקון מס' 5 והוראת שעה). אני מבקש לנמק בבקשה את הרביזיה. יש לך שתי דקות לנמק. ,קורונה,0.5949327
"אחד התהליכים שלצערי עדיין לא הצלחנו לממש, אם אנחנו כבר מדברים על חינוך, זה שאנחנו כל הזמן אומרים שלבית הזה יש ייחודיות. הייחודיות שלו קודם כל שיש לו את השם של מוזיאון העם היהודי. זה לא עוד מוזיאון, זה מקום שאמור להיות הבבואה של העם היהודי על כל ההיסטוריה שלו. ייאמר לזכות אירנה ודן שעושים מאמצים גדולים לא רק לשמר את מה שהיה בעבר, אלא גם שהדברים החדשים יהיו כאלה מזמינים שאנשים יוכלו לבוא מכל העולם. ",קורונה,0.5339691
"לא, זאת האמת. גם אמת צריך לפעמים לומר. הנושא של המעבדות הוא נושא שסמוי מן העין. גם אתה הודית שקיבלת הדרכה מהשכנה שלך, אבל אני בטוחה שמי שלא מקבל הדרכה לא יודע עד כמה העבודה של מעבדות בריאות הציבור היא חיונית וקריטית לבריאות בכלל ולבריאות הציבור. גם אני לא ידעתי לפני שנכנסתי לתפקידי וגם לאחר שנכנסתי לתפקידי הייתי צריכה לעבור את הפרשה ואת הטראומה של הפוליו כדי להבין שאמנם בחזית היו האחיות, אבל מאחורי הקלעים הגיבורים האמיתיים היו עובדי המעבדות, ובלי עובדי המעבדות, שהלכו ובוססו בביוב ואספו דגימות ובדקו והשוו וראו בדיוק מה קורה ואת ההתפתחות וגילו כמובן את ההתפתחות של הפוליו לא היינו מגיעים למיגור הפוליו.",קורונה,0.7728327
"כמובן שאנחנו גם הוצאנו מכתב לאחר הדיון, למי שהיה אז סגן שר, היום הוא שר הבריאות, בנושא הזה. אנחנו נשמח אם נציגי משרד הבריאות יגידו אם יש התקדמות גם בנושא הזה בתכנית הלאומית, אם יש משמעות תקציבית ואנחנו נשמח גם לקבל מנציגי משרד הבריאות. אני חושב שאלה הדברים. ",קורונה,0.5677634
"כמובן שאנחנו גם הוצאנו מכתב לאחר הדיון, למי שהיה אז סגן שר, היום הוא שר הבריאות, בנושא הזה. אנחנו נשמח אם נציגי משרד הבריאות יגידו אם יש התקדמות גם בנושא הזה בתכנית הלאומית, אם יש משמעות תקציבית ואנחנו נשמח גם לקבל מנציגי משרד הבריאות. אני חושב שאלה הדברים. ",קורונה,0.5677634
"חשוב לי לציין, שלפי מה שאנחנו הבנו במרכז, לא רק שהם גם יכולים לתת שירות ונותנים שירות, בתוך מדינת ישראל אלא גם בארץ המוצא נותנים שירות ולכן, אנחנו רוצים לבדוק את האפשרות של שיתוף פעולה ושילוב ידיים על מנת לקדם את המטרה. אני מודה לכם שבאתם. ",קורונה,0.60357547
"אני באתי לפה לא בגלל עניין הרדיוס. אני מקווה שכולם בסוף יפקחו עיניים ויראו שעונשים, בלי שום פרופורציה שניתנים בגלל תקנות מיושנות, שהדברים הללו יושנו. אנחנו נאבקים בנושא הזה כבר הרבה מאוד זמן. כבודו, זה לא רק נושא הרדיוס, זה חוסר פרופורציה בגלל סעיפי התקנון. מי שזורק כוס פלסטיק הוא נענש באותה מידה, התקנות מאפשרות להעניש אותו באותה מידה ממש כמו אירועים ביציאה. ",קורונה,0.8758865
"כשאנחנו מדברים על שחיתות ציבורית אנחנו נזכרים תמיד במקרים האחרונים וגם כאלה שהם קצת יותר מזמן שנבחרי ציבור, בין אם בשלטון המרכזי ובין אם בשלטון המקומי, פקידי ציבור, שהשחיתות דבקה גם בהם. אני רוצה לומר לך, אדוני מבקר המדינה, שאתה גם בוודאי מכיר את הנתונים היטב, אתה נותן הגנה לחושפי שחיתויות, אני רוצה לומר, זו מחלה, ואני חושבת שזו מחלה מדבקת, ואם לא נפעל כדי למגר אותה אנחנו נגיע למקום מאוד מאוד לא טוב, בוודאי מקום שמדינת ישראל לא רוצה להיות בו. ",קורונה,0.59640026
"שלום לכולם. היום ה-22 בפברואר 2016, י""ג באדר א' תשע""ו, השעה 13:06. למרות שהייתי בישיבה מעניינת אחרת הספקנו להגיע בזמן.",קורונה,0.5127914
"צהריים טובים. אני מתכבד לפתוח את ישיבת ועדת הפנים והגנת הסביבה. על סדר-היום: הצעת חוק לתיקון פקודת מסי העירייה ומסי הממשלה (פטורין) (תנאים לפטור מארנונה למוסד מתנדב), התשע""ו 2015 (פ/2255). זאת הצעה שלי. הכנה לקריאה ראשונה. אני כבר מודיע שלא נעבור להצבעות, אז מי שרוצה משוחרר מבחינתי. תומר, אתה רוצה להסביר? ",קורונה,0.5920057
"קיבלנו הרבה הסברים, חלק מההסברים היו למה זה לא אפשרי ולא יכול לקרות. אני יודע שיש עדיין פערים גדולים, ויש עוד הרבה צרכים שאנחנו נעמוד עליהם בדיון הזה. אנחנו רואים שכאשר נעשים השינויים, גם גדלים הביקושים. צומחים הביקושים והתחבורה הציבורית מתחילה למלא את התפקיד החשוב שיכול להיות לה בתוך הרקמה החברתית. ",קורונה,0.54694784
"היום ה-23 בפברואר 2016, י""ד באדר א' התשע""ו, השעה 11:45 ואני פותח את יישבת ועדת העבודה, הרווחה והבריאות. אנחנו דנים בהצעת חוק האזרחים הוותיקים (תיקון מס' 14) (תנאי להשתתפות בפעילות מטעם המשרד לאזרחים ותיקים), התשע""ה-2015.",קורונה,0.52855617
"אני מתכבד לפתוח את ישיבת ועדת הכספים. על סדר היום כללי המים (שינוי התוספת השנייה לחוק) (תיקון והוראות שעה), התשע""ו-2016, אישור ועדת הכספים בתוקף סמכותה לפי סעיף 116(ד) לחוק המים, התשי""ט-1959.",קורונה,0.673099
"הנושא הוא פיקוח על העברת מידע מצד גורמי ההצלה בזמן פיגועים. אני מודה לכל המשתתפים האחרים מהמשטרה, ממשרד הבריאות. ",קורונה,0.50953454
"ערכי יעד – אלו הם ערכים שאנחנו שואפים כמדינה וכציבור לעמוד בהם, בעיקר, אך לא רק, כדי להגן על בריאות הציבור. אלה הם הערכים ""האידיאלים"" שאנחנו רוצים להגיע אליהם והיינו מאוד שמחים להגיע אליהם בכל מקרה כאשר המטרה העיקרית של ערכי היעד היא להנחות בעיקר את גורמי התכנון בבואם לתכנן למשל מפעלים חדשים, לראות שאנחנו לא מתרחקים מערך היעד אליו אנחנו רוצים להגיע.",קורונה,0.79188585
יחד עם זאת אנחנו מודעים לכך שערכי היעד לא תמיד מושגים ולכן נקבע הסוג השני של הערכים שהם ערכי הסביבה. ערכי הסביבה הם ערכים שמבוססים על ערכי היעד אבל שאותם ניתן להשיג באמצעים הטכנולוגיים והאחרים שקיימים היום ומתפתחים כמובן עם השנים.,קורונה,0.5014077
"חברים, אני מתכבד לפתוח את הישיבה. אנחנו מקיימים את הישיבה השנייה שלנו בנושא של קרנות הריט. מדברים על הצעת חוק לתיקון פקודת מס הכנסה (מס' 218), התשע""ו-2016, קרנות להשקעה במקרקעין, קרנות ריט. אנחנו נתחיל בדיונים.",קורונה,0.8059516
"צהרים טובים. אנחנו פותחים את הדיון בנושא צו שירות ביטחון (שירות מוכר להשגת יעדים ביטחוניים-לאומיים) (הוראת שעה) התשע""ו-2015. אני יודעת שמעבר לאישור צו, יש איזשהו דיון ערכי שאנחנו רוצים לעשות. לכן קודם נשמע את ההסבר של הייעוץ המשפטי של משרד הביטחון.",קורונה,0.56789804
"אני מתכבד לפתוח את ישיבת ועדת העבודה, הרווחה והבריאות. על לסדר היום תקנות להגברת האכיפה של דיני העבודה (הפחתה של סכום העיצום הכספי) (תיקון), התשע""ו-2016.",קורונה,0.93058515
"צהריים טובים לצוות מבקר המדינה ולאורחים המכובדים. זה דיון שלישי בנושא. אני לא חושבת שאני צריכה להכביר במילים שנאמרו כבר קודם, על חשיבות השירות הלאומי האזרחי, שבאמת בעיני הוא מינוף לתעסוקה, מינוף לשילובן של אוכלוסיות שלא מתגייסות לצבא ועדיין רוצות וזכאיות להיות חלק מהחברה הישראלית.",קורונה,0.7265229
"מכל מקום, בשנת 2010 פורסם דו""ח חשוב מאד של מבקר המדינה בנושא. בשנת 2014 דו""ח מעקב, שבדק את הליקויים במשך 5 השנים שקדמו לדו""ח. למרות מגמות השיפור, ואני אומרת יש מגמות שיפור קטנות, לצערנו עדיין יש ליקויים שיש לתקן.",קורונה,0.72458637
"צהרים טובים. היום ה-7 במרץ 2016, כ""ז באדר א' התשע""ו, השעה 13:12 ואני מתכבד לפתוח את ישיבת ועדת העבודה, הרווחה והבריאות.",קורונה,0.90285236
"בוקר טוב. היום יום שלישי, כ""ח באדר א' התשע""ו, ה-8 במרץ 2016. אני מחליפה את יושב ראש ועדת העבודה, הרווחה והבריאות חבר הכנסת אלאלוף שביקש ממני כחברה בוועדה, גם כחברה שלו, להחליף אותו בדיון החשוב הזה.",קורונה,0.5787801
"היום, למעשה, על פי נתוני המרכז הלאומי לבקרת מחלות של משרד הבריאות, יש 63 ילדים מטופלים, כשחשוב להגיד שבסך הכול יש ארבעה בתי חולים או ארבעה מכוני דיאליזה שמטפלים בילדים האלה, רמב""ם, ""שערי צדק"", נהריה ו""שניידר"". זאת אומרת שבכל גיזרה אחרת כשנדרש טיפול, יש ""מסע"" משמעותי להסיע את הילדים שלש פעמים בשבוע למכוני הטיפול והבעיה מתעצמת בעיקר באזורי הדרום – באר שבע וכל הפריפריה שם, היות והמשמעות לנסוע היא - - - ",קורונה,0.53999645
"בוקר טוב. היום ה-8 במרץ 2016, כ""ח באדר א' התשע""ו, השעה 10:20 ואני פותח את ישיבת ועדת העבודה, הרווחה והבריאות.",קורונה,0.8039965
"אני פותח את ישיבת ועדת הכספים. על סדר היום הצעת חוק לתיקון פקודת העיריות (קיצור תקופת הפטור מתשלום ארנונה לבניין שנהרס או ניזוק וקביעת סכום מרבי לתשלום), התשע""ה–2015. הצעת החוק הזאת היא של חברי הכנסת רועי פולקמן, איילת נחמיאס ורבין, טלי פלוסקוב, ניסן סלומינסקי, יחיאל חיליק בר ונורית קורן. יציג את החוק רועי פולקמן.",קורונה,0.6621444
"בוקר טוב. היום ה-8 במרץ 2016, כ""ח באדר א' התשע""ו, השעה 11:06 ואני פותח את ישיבת ועדת העבודה, הרווחה והבריאות. אנחנו דנים בתקנות הביטוח הלאומי (ביטוח סיעוד) (כללי ביצוע והסדרים בעניין בחירת הזכאי בגמלה בכסף) (תיקון), התשע""ו-2016.",קורונה,0.5074861
"אנחנו ועדת המשנה לנושא תשתיות התעופה האזרחית בישראל, הבינלאומית והפנים ארצית. לפני שאני אפתח את דבריי, אני רוצה לדעת מי נמצא כאן ממשרד התחבורה ומרש""ת.",קורונה,0.6779242
"צהרים טובים, אנחנו פותחים את הישיבה. כמה תיקונים קטנים על דברים שמוסכמים בינינו וכבר סגרנו ולאחר מכן נפנה לעניין של מליאת הוועדה כדי לאשר את התקנות, בריאות, מבנה.",קורונה,0.56083465
"זה ברור מאליו. אנחנו עיוורים לצבעים, למגדר, לכל. כל בן אדם הוא ספצימנט בפני עצמו. אשתי תמיד אומרת שגברים לא מסוגלים לעשות שני דברים בבת אחת והיא אומרת לי שאני אפילו דבר אחד לא.",קורונה,0.76722026
"שלום לכולם, היום 9 במרס 2016, כ""ט באדר א' תשע""ו. ישיבה של ועדת המשנה של ועדת העבודה, הרווחה והבריאות לטיפול בצעירים ובצעירות חסרי בית.",קורונה,0.748708
"אני מתכבד לפתוח את ישיבת ועדת הפנים והגנת הסביבה. על סדר היום הצעת חוק כלי הירייה (תיקון מס' 18), התשע""ו-2016, הכנה לקריאה שנייה ושלישית.",קורונה,0.9127077
"בוקר טוב לכולם. אני פותח את ישיבת ועדת הכלכלה. על סדר-היום: תקנות התעבורה (תיקון מס'...), התשע""ו-2016, בדבר גלגינוע (קורקינט חשמלי) ואופניים חשמליים. ",קורונה,0.5627375
"בוקר טוב לכולם. אנחנו נפתח את ישיבת הוועדה בעניין פגמים בשקיפות ושיתוף הציבור בניהול משק המים וההשלכות הסביבתיות והחברתיות שנוגעות לכך. יש פה שורה ארוכה של נושאים שיש להעלות אותם לדיון, אני מניחה שבשעה הקרובה לא נצליח להגיע לכולם אבל אנחנו ננסה להספיק מה שאפשר ונמשיך את זה בעתיד. יש גם כמה מהמוזמנים שעדיין בפקקים או בכניסה לכנסת, אני מניחה שהם יצטרפו בקרוב.",קורונה,0.529125
"אני יכול להגיע למסקנה אחת: יש חינוך לעשירים וחינוך לעניים. אני יכול להגיע למסקנה נוספת שאין חוק חינוך חינם, לפחות בעל תיכוני. זו מכבסת מילים. אין שום סיבה שמדינה שמשקיעה הרבה מאד בחינוך, ממשלה שמשקיעה הרבה מאד בתקציב משרד החינוך, עדיין הורים נדרשים לשלם סכומי עתק, כמעט כמו באקדמיה. החטא הקדמון זה הפרטת החינוך העל יסודי על ידי השלטון המקומי, שהוא לכאורה השלטון המרכזי, כי רשות חינוך מקומית לא רק בנהלים, בתקנות מובלעים תמריצים להפרטה של אותה מערכת, ואנחנו נראה.",קורונה,0.5922283
"בקצרה. המשמעות והמהות של צו עובדים זרים כפי שמוצגת בפני הוועדה, בין היתר בעקבות פסיקתו של בית המשפט העליון, היא לאפשר לעובדים שנמצאים בארץ עם ותק של עשר שנים ומעלה לקבל פיצוי חד פעמי במצב של אובדן כושר עבודה כאשר הפיצוי החד פעמי הזה עומד על סכום של שמונים אלף שקלים.",קורונה,0.63443923
"בוקר טוב לכולם. אני מתכבד לפתוח את ישיבת ועדת הפנים והגנת הסביבה בנושא הצעת חוק לקידום הבנייה במתחמים מועדפים לדיור (הוראת שעה), התשע""ד-2014 - פרק ד' וסעיפים 43(ב) ו-46.",קורונה,0.818523
"אדוני היושב ראש, תודה. אני רק רוצה להתייחס לדיון הקודם שהיה בחדר הזה לגבי החלק שפוצל מהצעת החוק, העמקת הגבייה, ולהעיר הערה טכנית כי הייתה בישיבה הקודמת אי הבנה וכך גם בישיבות קודמות לגבי היעד בהבנת משרד האוצר של התנובה במס של הצעת החוק הזאת. אישרו לי מהאוצר שעל פי אומדנם החוק הזה עומד להניב, במילים שלי, כ-300 מיליון שקלים בשנה הראשונה ועם הבשלה תוך חמש עד עשר שנים, עד חמישה מיליארד שקלים. אני חושב שעכשיו הבאנו את הדברים לבהירות כי קצת התקשקשנו אתם. תודה רבה, אדוני היושב ראש.",קורונה,0.5499593
" טוב, אני אמתין עד שהחברים יצטרפו, בסדר גמור, אתם מוזמנים להישאר. מי שלא נרשם בכניסה, בבקשה להירשם שם. חברים, תושבי מדינת ישראל, האזרחים הדרוזים, שיושבים על גבול סוריה, חוששים – ובצדק, מהתדרדרות אפשרית של מלחמת האזרחים בסוריה ומ'זליגה' שלה לגבולות מדינת ישראל, אבל את הסוגיה הביטחונית אנחנו נשאיר למערכת הביטחון ולשר הביטחון, וכמובן ולרמטכ""ל שעומד בראשה ואילו אנחנו, התפקיד שלנו פה הוא לוודא שכל הגופים שאמורים לתפקד בזמן חירום, בשריפות, עם פצועים, בפינוי הריסות וכו', אנחנו צריכים לוודא שהם יפעלו בצורה המיטבית בשעת הצורך, שיהיה שיתוף פעולה מלא בין כל הגופים. ",קורונה,0.53856826
"אנחנו כאן בדיון חקיקה שיצריך הצבעה על החלטת ממשלה בנושא שירות חיילים בשירות חובה במשטרת ישראל ובשירות בתי הסוהר. היינו בתקופה של חילוקי דעות בין השר לביטחון פנים לשר הביטחון על הקצאת הימ""לים, מוצבים ומוצבות של חיילים וחיילות ברי שירות למשטרת ישראל ושירות בתי הסוהר.",קורונה,0.64159614
"הנושא השני שאנחנו נעסוק בו, ואת זה אנחנו נפנה בקרוב לגל רייך, מהסדנא ליידע ציבורי מארגון ""anyway"" שמנסה כבר זמן מה לפתח אפליקציה שיכולה פשוט להציל חיי אדם, ומשום מה נתקל בלא מעט אתגרים. ",קורונה,0.57110786
