QuoteText,Topic,Topic_Prob
"אני חושב שדימונה נמצאת באחת מהתקופות היפות ביותר, ואני אומר לא בגלל שהתחלפה ההנהגה, בגלל שבאמת מדינת ישראל והעומד בראשה וכל השרים וחברי הכנסת הבינו שהמדינה לא מסתיימת בין גדרה לבין חדרה. זה לא רק בסיסמאות, בשבוע שעבר היית בעיר הבה""דים וראית את ההתפתחות האדירה. כבן הדרום אתה בכלל מכיר, כשר בממשלת ישראל אתה יודע מה קורה. היום באמת יש התפתחות אדירה.",נשים,0.7511472
"הדיון הזה בעצם בא כמענה למספר פניות שקיבלתי בנושא הזה. בעצם לוקחים היום ילדים צעירים, אפילו בתי ספר יסודיים, לסיורים במתקן חולות, בגני ילדים ובכל מיני מקומות כאלה. עכשיו אני עושה הפרדה בין היותי אם - - - ",נשים,0.945501
"אנחנו טיפלנו במשבר של הדואר ואנחנו נטפל בו, אבל אנחנו לא היינו רוצים ששירותי הבנקים בכלל יתקרבו לדבר הזה שלאוכלוסיות מסוימות לא תהיה גישה מהירה לבנקים ולפקידים, לפחות כמו שהיה פעם ואולי אפילו יותר. לכן כינסנו את הדיון הזה, לראות איך מצד אחד כן לעודד התקדמות טכנולוגית שמסייעת לכולנו. כולנו זוכרים את התורים בבנק. אני זוכר שהיה מישהו בסניף בנק מסוים שהיה נכנס לבנק ואומר לאחרון, 'אתה אחרון?' אז הוא אומר 'כן', 'אני אחריך', 'מה פתאום? אני הייתי פה לפניך' והתחיל ריב ואף אחד לא שם לב שהוא אמר לו 'אני אחריך'. כך שאני לא מתגעגע לימים של התורים הארוכים אצל הפקיד או הפקידה, אבל בכל זאת יש מצב שכן צריכים אותם. ",נשים,0.52715766
"לצערנו בהיסטוריה הנלמדת אפילו בבתי הספר שלנו, החלק של סבל השואה בקהילות מסוימות נשכח. חוץ מיד ושם, שבאמת בכניסתו אפשר לראות שהוא מזכיר את השפעת השואה על יהודי צפון אפריקה, אני לא מכיר - ולצערי קיבלתי עדויות עד שבוע שעבר – שהנושא הזה של צפון אפריקה, של יהדות עיראק - ועוד מעט אני מקווה שידעו ללמוד גם על יהדות אתיופיה ולא לשכוח שגם הם בשלטון הפשיסטי סבלו, גם סוריה וגם לבנון שגם הם תחת משטר וישי כמו צפון אפריקה - סבלו מהשואה.",נשים,0.52675194
"אני חושב שהצעת החוק הזאת היא ביטוי לרצון גם לשפר את תנאי העובדים ולאפשר להם לקבל קצת יותר זמן איכות לעצמם ולמשפחתם וגם לייעל את התרומה שלהם למעסיקים. עובד ששמח בחלקו, שמח במה שעושה, הוא עושה יותר גם לטובת המעסיק. מצב הרוח שלו הוא חלק אינטגרלי מהיכולת שלו לתרום ולעשות.",נשים,0.58467615
"שלום לכולם, חברי הכנסת חיים ילין, אורלי לוי אבקסיס. אני כל כך שמח לראות חברי כנסת שגם לדברים כאלה, שלכאורה הם עוד איזה ישיבה, עוזבים את הכול ומתייצבים כאן, תודה רבה, חיים, שבאמת זה אולי עיקר עולמך, ואורלי, שעושה עבודה מצוינת בכל מה שקשור לפעילויות רווחה ומעבר לזה. אז תודה רבה שבאתם. תודה רבה לאנשי המשרד, אני משער שתוך כדי יצטרפו אלינו עוד אנשים שנמצאו בדיון לפני. ",נשים,0.5168892
"אנחנו נמצאים בבקשה לדיון מהיר שהוגש על ידי ארבע חברות כנסת – חברת הכנסת זהבה גלאון, חברת הכנסת רחל עזריה, חברת הכנסת עליזה לביא וחברת הכנסת רויטל סויד.",נשים,0.623074
"אני אומר את זה לכם בצורה מאוד ברורה. ראיתם באיזו סערת נפש הייתי בדיון הקודם, ואף אחד, לא בשולחן הזה ולא בשולחנות אחרים יכול לבוא ומילה אחת לומר על מערכת היחסים שמתקיימת ביני לבין החקלאות. לא היום, לא בקדנציות הקודמות, אני לא זקוק שילמדו אותי מה זה חקלאות. פעם ראשונה.",נשים,0.5603464
"מונח בפניכם נוסח שכולל את השינויים, זה עוד לפני הממונה על נוסח החוק. זה לא נוסח שיהיה סופי-סופי אבל הכנסתי את כל מה שדובר עליו בדיון.",נשים,0.51304895
"אנחנו למדנו, והרבה פעמים בדרך הקשה, שזה לא נכון, ואנחנו נשמע היום יותר ויותר פרטים על איך יש בריאות שהיא קשורה בהיותנו נשים, בריאות אחרת, ואמורה להתקיים רפואה אחרת, רפואה שמתייחסת למגדר שלנו ולא רק לשוני הביולוגי. הרבה שנים התייחסו במערכת הבריאות לנשים במיוחד בשוני הביולוגי שקיים, כלומר בגניקולוגיה, חשבו שמשהו מיוחד זה כל הבריאות שקשורה בגניקולוגיה.",נשים,0.8162829
אנחנו פותחים את הישיבה של הוועדה לפניות הציבור בעניין נושא הקשחת היחס לעמותות חסד לקבלת תמיכה ממשרד הרווחה.,נשים,0.5109503
"הדבר המשמעותי ביותר שהמדינה צריכה לשמור עליו הוא עשיית הצדק במדינה. התפקיד שלנו כנבחרי ציבור, כעובדי ציבור, הוא לוודא שבמדינת ישראל צדק לא רק אומרים, צדק עושים, אחרת האזרחים מאבדים אמון במערכת ומנגנוני המדינה הופכים להיות ללא רלוונטיים וזה כמובן לא מוביל למקומות טובים. ",נשים,0.6360673
"אני ממרכז המחקר והמידע של הכנסת. נתבקשנו להכין מסמך בנושא הזה. פנינו אל משרד הפנים ואל מרכז השלטון המקומי כדי לקבל מידע לגבי כלל הרשויות. מצאנו שהיום אין גוף שמרכז את המידע המבוקש, לא לגבי סך הגבייה עבור סעיף תחנות המוניות ולא לגבי חקיקה עירונית ייעודית שמטרתה גביית אגרה בגין מקום חנייה של מוניות. ",נשים,0.7674124
"היום יום שלישי, 12 בינואר 2016, ב' בשבט תשע""ו. אנחנו דנים בוועדה לקידום מעמד האישה ושוויון מגדרי כמו שאנחנו דנים כל שנה, למעט שנה שעברה, בדיווח משרד הכלכלה על פיטורי עובדות בהריון ובטיפולי פוריות ובהיבטים של אכיפה פלילית ומנהלית לשנת 2015.",נשים,0.5999692
"אני עובר להצעה הבאה לסדר-היום – יש הצעה לסדר-היום של חברת הכנסת שרן השכל, אבל היא לא נמצאת, אז אנחנו עוברים למעלה אדומים. ",נשים,0.8099328
"לפני פתיחת הדיון, אני רוצה להקדיש כמה דקות למשהו לא שגרתי. אתם יודעים שאני רואה בקידום יזמות ופיתוחים טכנולוגיים בתחום הכבאות, מטרה חשובה ואני רוצה להציג בפניכם את תלמידי מגמת הפיזיקה של בית ספר תמר אריאל בנתניה. הם פיתחו מערכת אווירית שמסוגלת לזהות שריפה כבר בשלבים הראשונים שלה. אז אנחנו נקדיש לכך מספר דקות מהישיבה.",נשים,0.77066
"קודם כל ברשותך, בנימה אישית, לפני שנה שלחתי לך הודעה בפייסבוק וחזרת אלי יום למחרת. סיפרתי לך שם על התלמידים, סיפרתי לך שם על המגמה. ניהלנו שיחה מאד ארוכה ואמרת לי תקשיב, חזרתי אליך בגלל שזה תלמידים ובגלל שזה נושא קרוב, שני דברים שהם ממש ממש בנפשי. נתת לי את הטלפון האישי שלך, אמרת לי כל דבר שאתה רוצה אתה פונה אלי ובשמחה רבה, כל מה שאתה צריך. ",נשים,0.6208088
שירותי השכלה גבוהה שהם נותנים. הסירו חשש מלבכם המוסדות. לא יבקשו מכם דבר שאתם לא נותנים. להנגיש דבר שאתם לא נותנים.,נשים,0.781301
אנחנו עומדים בסעיף 51(א) בנוגע לסמכויות המפקחים. בדיון האחרון התחלנו לדבר על הנושא שנמצא פה בנוסח בקריאה הראשונה שסמכויות המפקחים יינתנו להם בישראל ובאזור. משרד המשפטים התחיל להציג את הבעייתיות בנושא. אולי כדאי שהם ישלימו. ,נשים,0.6123222
"בגלל החשיבות והמשמעות של הגוף הזה ובגלל טעויות שיוחסו לו בעבר, עלה הצורך על-ידי שר המשפטים לשעבר יעקב נאמן ואחריו על-ידי שרת המשפטים ציפי לבני. הקמת הגוף הקיים היום – נציבות הביקורת על הפרקליטות – ארכה מספר שנים וכללה חוות דעת של ועדת השמונה, של היועץ המשפטי לממשלה. תשעה דיונים התקיימו בוועדה הזו לאורך השנים והכנסות והחלטת שרת המשפטים לשעבר, ציפי לבני, המנכ""ל, היועץ המשפטי. בסופו של דבר הוקם הגוף ונאמר שאחרי שנה מהקמתו תיבחן הנחיצות שלו.",נשים,0.519911
"בגלל החשיבות והמשמעות של הגוף הזה ובגלל טעויות שיוחסו לו בעבר, עלה הצורך על-ידי שר המשפטים לשעבר יעקב נאמן ואחריו על-ידי שרת המשפטים ציפי לבני. הקמת הגוף הקיים היום – נציבות הביקורת על הפרקליטות – ארכה מספר שנים וכללה חוות דעת של ועדת השמונה, של היועץ המשפטי לממשלה. תשעה דיונים התקיימו בוועדה הזו לאורך השנים והכנסות והחלטת שרת המשפטים לשעבר, ציפי לבני, המנכ""ל, היועץ המשפטי. בסופו של דבר הוקם הגוף ונאמר שאחרי שנה מהקמתו תיבחן הנחיצות שלו.",נשים,0.519911
"התכלית של הפיקוח על שירותים פיננסיים חוץ-מוסדיים – הגדרנו אותם, כפי שאמרנו גם בתחילת עבודת הוועדה. כפי שאמרתי גם בישיבה הקודמת, אפשר לחלק אותם לקבוצות. ",נשים,0.5327276
"אורחים מכובדים, אני אקריא את סדר יומנו. הצעת חוק התקשורת (בזק ושידורים) (תיקון 57) (הרשות והמועצה לשידורים מסחריים), התשע""ג-2013. ",נשים,0.9249759
"בוקר טוב. אני פותחת את הישיבה של הוועדה לקידום מעמד האישה ושוויון מגדרי. ואנחנו נעסוק היום במעקב אחר יישום איסור פרסום ומסירת מידע בדבר זנות. ולפני שאני פותחת אני חייבת להגיד, שכל פעם בין ישיבה לישיבה, כאשר אני מקבלת איזשהו מסרון שמבשר לי על עוד מבצע שהמשטרה עשתה כדי לאכוף את החוק, או בפשיטה על מועדונים למיניהם או בהחשכת איזשהו שלט, אני מרגישה נחת, אני שמחה, ועל זה אני מברכת את המשטרה. כל הכבוד. ",נשים,0.649204
" דפנה עין דור, מנהלת אגף כלכלה במשרד התחבורה. במסגרת התוספת הראשונה של תקנות התעבורה קבועות אגרות רישוי רכב פרטי ומסחרי עד 3.5 טון. האגרות מתעדכנות אחת לשנה בחודש אפריל. עד שנת 2006, מנגנון עדכון האגרות היה בהתאם לשיעור עליית מדד המחירים לצרכן, כי זה מה שהיה מוכר עד אז במדינת ישראל.  בשנת 2004 חלה ירידה במדד המחירים לצרכן. אנחנו, כמשרד התחבורה, פנינו למשרד המשפטים, קבלנו חוות דעת של המשנה ליועץ המשפטי לממשלה שאמרה לנו, נכון, ירדו האגרות, ירד המדד, אבל כתוב בהתאם לשיעור עליית המדד, על תעדכנו, אל תפעלו לתיקון מנגנון העדכון. ב-2006 שונה מנגנון העדכון לשיעור שינוי המדד.   ",נשים,0.6278123
"שלום לכולם. אני שמח לפתוח את הישיבה השלישית היום של ועדת הכלכלה של הכנסת. גברתי המנהלת, אין פה היום יועצת משפטית, הדובר, הרשמת הפרלמנטרית. ברשותכם, אנחנו נפגשים כאן במסגרת בקשה לדיון מהיר שהגישו חברי הכנסת מאיר כהן ועבדאללה אבו מערוף. חבר הכנסת מאיר כהן ידידי, בבקשה. ",נשים,0.5524417
"- - - מתנדב, מה הוא עושה? אחת, כשהוא מגיע לכאן, זה כוח אדם, זה עבודה. זאת אומרת הוא מאפשר לי להתמודד עם התקן יותר בהצלחה עם האחד לשמונה. עם מתנדבים בהיקף גדול, חיילים מתנדבים, תיכוניסטים מתנדבים, שירות לאומי יש לנו היום פה 32 ועוד שני שינשינים, 34 מתנדבים שהם קבועים. מתנדבים מהולנד יש לנו, גם קבועים, שגרים פה, אני שוכר להם דירות והם כל חודש עושים רוטציה. זה ארגון של נוצרים אוהבי ישראל. הם שולחים כל הזמן חמישה איש. זה פנטסטי, הם גם השגרירים הכי טובים שלנו. ",נשים,0.73543787
"הצעת חוק איסור נהיגה ברכב בחוף הים (תיקון מס' 5) (איסור שימוש ברכב שנעברה בו עבירה), התשע""ו–2016",נשים,0.9249397
"אני מתכבד לפתוח את ישיבת ועדת הכספים. אנחנו מתחילים בהצעת חוק התוכנית להבראת כלכלת ישראל (תיקוני חקיקה להשגת יעדי התקציב והמדיניות הכלכלית לשנות הכספים 2003 ו-2004) (תיקון מס' 18), התשע""ו–2016. מי מציג את החוק? ",נשים,0.79322547
"בוקר טוב לכולם, אני פותחת את הישיבה של הוועדה לקידום מעמד האישה . ה-1 בפברואר 2016. נושא הדיון שלנו היום: תנאי העסקת מנהלות המשפחתונים. בתחילת הדיון אני חייבת להודות שלא במקרה הדיון הזה מתקיים. עוד כשהיינו בתקופת הבחירות, לפני כן, אני, כמי שפעלה שנים בנושא של זכויות נשים, התעניינתי בנושא הזה ותמכתי במאבק הזה. הבטחתי לעצמי שזה יהיה אחד הנושאים שאני אטפל בו עוד שלא ידעתי שאהיה יושבת ראש הוועדה לקידום מעמד האישה, כך שזה למען הגלוי הנאות. ",נשים,0.50491184
"בוקר טוב. אני פותחת את הישיבה של הוועדה לקידום מעמד האישה ולשוויון מגדרי, היום ה-2 בפברואר 2016 ויש לנו ישיבה מיוחדת היום כחלק מהיום המיוחד שמתקיים היום בכנסת, עתיד התעסוקה, ציון יום מיוחד בכנסת בנושא אתגרי המחר בתעסוקה. אני חייבת להגיד ש - - -",נשים,0.717661
"אנחנו נעסוק בתעסוקת נשים, ועדות אחרות יעסקו כנראה בנושאים אחרים, אבל היום המיוחד הוא על עתיד התעסוקה, אבל בלי הנשים לא יהיה, לא עתיד ולא תעסוקה. ",נשים,0.6311837
אני רוצה לברך את חברת הכנסת עליזה לביא שעוד מעט תצטרף אלינו על קיום יום התעסוקה בכנסת והרעיון לקיים ישיבה בנושא תעסוקה לקשישים.,נשים,0.5620837
"יש לנו כמה נושאים עליהם נדבר. כמובן נדבר על הנושא של גיל הפנסיה. אני רוצה לעדכן אתכם ולומר שאני יחד עם חבר הכנסת אראל מרגלית הגשנו הצעת חוק לביטול חובת גיל פרישה ושוב, אני כרגע אומרת את דעתי האישית ואני מאמינה שלא מעט חברי כנסת חושבים כמוני. אנחנו מקדמים ביחד את הצעת החוק.",נשים,0.5061804
"שלום לכולם. אני מבקש לפתוח את דיון, דיון שלישי של ועדת הכלכלה של הכנסת היום: הצעת חוק התקשורת (בזק ושידורים) (תיקון מס' 61) (החלת האיסור על משלוח פרסומת לשם קבלת תרומות או לתעמולה), התשע""ה-2014, של חבר הכנסת מיקי רוזנטל וגם של חברת הכנסת לשעבר עדי קול. ",נשים,0.5253609
"הנושא הראשון הוא תיקון דיני ראיות. כיום מתקיימת קורלציה  בין פסק הדין שניתן בהליך פלילי שמתקבל כראיה בהליך אזרחי, אך מה דינו של פסק דין כזה בבית משפט באיו""ש? למשל, אנשים שעשו את הלינץ'' ברמאללה. על מנת שקורבנות ישראלים שנפגעו יוכלו להגיש תביעה אזרחית, צריך שהחוק הזה יאפשר את זה. ",נשים,0.9108894
בוקר טוב. אני פותחת את ישיבת הוועדה לקידום מעמד האישה ולשוויון מגדרי. היום 9 בפברואר 2016 ואנחנו היום מדברים על פגיעות מיניות במטופלות במערכת הבריאות.,נשים,0.5198082
"וכמו שאני תמיד אומרת, בעיני זה לא, והרבה אנשים שואלים האם זה מעיד על זה שהתופעה הולכת ומתרחבת. ואני לא יודעת אם התופעה הולכת ומתרחבת. אני נוטה להאמין שהתופעה הייתה קיימת והפכה בשלב מסוים למין תרבות קיימת בתוך החברה הישראלית. ",נשים,0.9146878
"בוקר טוב, שבוע טוב. אני שמח לפתוח ישיבה נוספת של ועדת הכלכלה של הכנסת. אנחנו עוסקים בהצעת חוק רישוי שירותים לרכב, התשע""ג-2013. גברתי מנהלת הוועדה, היועץ המשפטי. כבוד גדול נפל בחלקנו, אדוני המנכ""ל.",נשים,0.5991226
"בוקר טוב. אני חושב שאני פעם חמישית או שישית בוועדות שונות ומשונות בכנסת שדנות בנושא האלימות בפרט ובכלל. אני רוצה להגיד מראש שאני מקווה שגם הכנסת תדע לכבד את הנהלים בכל הקשור לספורט להשאיר בארגונים שעוסקים בזה, כפי שהתקנות הבינלאומיות מחייבות את זה, כולל כדורגל.",נשים,0.6729493
"בוקר טוב. אני פותחת את ישיבת הוועדה לזכויות הילד. היום אנחנו נעסוק בהצעת חוק זכויות החולה (תיקון מס' 9) (הסכמה לטיפול רפואי בשם קטין שהורהו מואשם בביצוע עבירות מין או אלימות כלפיו), התשע""ה-2014 של חברי הכנסת עליזה לביא, יואל רזבוזוב, קארין אלהרר, מרדכי יוגב, תמר זנדברג, שולי מועלם-רפאלי, מיכל רוזין, איתן כבל, דב חנין, חמד עמאר, נחמן שי. חלק מחברי הכנסת יצטרפו בהמשך, הם נמצאים כרגע בוועדות אחרות.",נשים,0.6798025
"בפני הוועדה מונחות כרגע תקנות הספנות. יש את חוק הספנות שהוא קובע שבכלי שיט ישרתו ככל האפשר אנשי צוות ישראלים בלבד ויש הסמכה לקבוע תקנות בהן יהיו תפקידים מסוימים למספר אנשי צוות ישראלים שיהיו חייבים לשרת על כלי השיט. תקנות בנושא היו קיימות עד 2010. בזמנו זה הובא ג-2002 והוארך כל פעם בהוראת שעה. אלה היו תקנות שקבעו את מינימום אנשי הצוות הישראלי שיהיה על כלי שיט ישראלים. מאז שנת 2010 למעשה אין תקנות ומה שיש, זה רק הסעיף שאמרתי שקובע שככל האפשר יהיה ציוות של אנשי צוות ישראלים. כרגע מובאות בפנינו תקנות שקובעות כהוראת קבע חובת ציוות גם לגבי אניות הפוקדות נמל בישראל, גם לגבי אניות שאינן פוקדות נמל בישראל וגם לגבי פעילות של ספנות חופית שאלה גוררות וזה משהו חדש שהוכנס שלא היה בתקנות שהיו בשנת 2002.",נשים,0.51328224
"שלום לחבר הכנסת עבדאללה אבו מערוף. זאת הזדמנות לציין – משתתף קבוע, גם בשיעורים, ואתה שותף להכל. ",נשים,0.60110813
"אנחנו פותחים את הישיבה של הוועדה לפניות הציבור בעניין נושא הנפקת רישיונות נהיגה מנייר והמרת רישיונות בישראל ובמדינות זרות. אני אפתח במשהו ששמעתי פעם באירוע מאוד מעניין, לא דרמטי, לא טרגי, אירוע. בא האמן והיה קהל קטן מאוד והיו המון כיסאות ואף אחד לא בא, ואז הוא אמר ככה, כתוב 'בין העולם למזבח יבכו הכהנים', כשהכוהנים נכנסים לבית המקדש, כשהם עוברים בין האולם למזבח, שם הם בוכים. זה מקום בערך של אמה עד אמה וחצי, בערך 90 ס""מ, אז הוא אומר שכשיש מעט אנשים אני יכול לדבר על הבעיה, לא להתבייש בפני קהל גדול. הכוהנים ניצלו את הפינה הקטנה הזאת שם לבכות, לא לבכות בעזרה ובמקומות הגדולים.",נשים,0.625752
"צהריים טובים, אורחות ואורחים נכבדים, אני מאוד מקווה שתיתנו לנו לפתוח את הישיבה הזו. זאת ישיבה משותפת של הוועדה לקידום מעמד האישה ולשוויון מגדרי וועדת החינוך בכנסת, ואני שמחה לראות שיש התעניינות רבה, הנוכחות היא גדולה והחומר הוא רב. ",נשים,0.6260248
"שלום לכולם. אני מבקש להתחיל את הישיבה השנייה של ועדת הכלכלה היום שהיא חלק מסדרת דיונים על נושא הקטל בדרכים. גברתי מנהלת הוועדה, חברי וחברותי חברי הכנסת, אורחים נכבדים, ברשותכם אני רוצה לפתוח ולשלוח מכאן קודם כול את תנחומינו הכנים מכל הלב לכל המשפחות של האנשים שנהרגו בתאונות הקשות והקטלניות ולשלוח ברכת החלמה לפצועים. אני אומר את זה מעומק הלב. אני מנסה כל הזמן לחשוב, אם היינו עושים איך הדברים יכלו להיראות. ",נשים,0.53372633
"לפני שבועיים נפגשתי עם מומחים לדיור ב-OECD – שעשו את הדוח האחרון על ישראל, ומי שמעורבים בדוחות רבים בנושא של שוק הדיור ושוק השכירות – וכששאלתי אותם על הנתונים שהם הצליחו לקבל מהמדינה, גם התשובה שלהם הייתה שלילית. קשה מאוד להשיג נתונים מהימנים ורציניים ממשרדי הממשלה בישראל. אז אם קשה להשיג נתונים, איך אנחנו יכולים ליצור חקיקה רצינית ואפקטיבית? אם אין לנו בסיס מידע רלוונטי על השוק שבו אנחנו עוסקים, איך אפשר להבין מה הפתרונות הנכונים? מה סוג הרגולציה שצריך להכין. כבר יש הסכמה רחבה על כך שבשוק השכירות צריך להכניס איזושהי רגולציה, הסכמה גם מול משרדי הממשלה. אבל איזה סוג ומה תהיה הרגולציה הנכונה מאוד קשה לדעת אם אין לנו נתונים ואם אין מידע.",נשים,0.77924216
"המטרה של החוק מאוד פשוטה, ואני חושבת שהיא מאוד נכונה ונחוצה. שמעתי לא מעט סיפורים, למשל משפחה עם ארבעה ילדים שהולכת לראות סרט – מעבר לרכישת כרטיסים, היא מוציאה כ-200 שקל לקנות ולפנק את הילדים בפופקורן, בקולה וכן הלאה. כשהאימא רוצה להביא את זה מהבית כדי לחסוך את אותם 200 שקלים ולהוציא במקומם 20 שקלים, אמרו לה: עד כאן, אסור לך להיכנס למתחם עם האוכל הזה, כי מוכרים אוכל מהסוג הזה בפנים. ",נשים,0.6236855
"בוקר טוב לכולם. אני מוועד העובדים בתדמור. צר לי לא להיות אשת בשורה טובה היום. עוד לא הייתה לי הזכות הזאת להיות את בשורה טובה. אנחנו בשנה האחרונה, מאז המחטף של החלטת הממשלה הידועה ממרץ 2015 - שימו לב, אנחנו כמעט שנה מסתובבים סביב העניין הזה – רשות החברות לא מוכנה להגיע אתנו, עם העובדים, להסכם קיבוצי. הגדילו לעשות בפגישה האחרונה שהתקיימה לפני כשלושה שבועות אליה הזמינו אותנו. זה היה תרגיל מצוין, להזמין אותנו ולהגיד מי בכלל הזמין אתכם, אתם רציתם לבוא. אז באנו. על הדרך אנחנו כאן. כמובן שלא היו מוכנים לחלוטין לדון בטיוטת ההסכם שלנו העובדים עם עורכת הדין שלנו גלילה הורנשטיין.",נשים,0.7467389
