,NonStopwordsQuoteText,Topic,Topic_Prob,TopicWords,Batch
6673,צוהרים החוקה סמכויות מיוחדות להתמודדות נגיף הקורונה 24 שמדברת חגים עמים עדות נוספות קטן; והצעת הכרזת סמכויות מיוחדות להתמודדות נגיף הקורונה בידוד שנכנס לישראל בנסיבות מיוחדות 3 2 שמדברת צמצום והרחבה רשימת המדינות,קורונה,0.97168946,"('0.018*""הפנים"" + 0.018*""הקורונה"" + 0.017*""הוראת"" + 0.014*""הסביבה"" + 0.013*""והגנת"" + 0.012*""נגיף"" + 0.011*""החוקה"" + 0.010*""המשפטי"" + 0.010*""לחוק"" + 0.010*""סמכויות""',)",1
20513,הכלכלה 7 במרץ כג באדר התשפא 1 סמכויות מיוחדות להתמודדות נגיף הקורונה הוראת הגבלת פעילות בתחום התחבורה 8 התשפא-2021; 2 סמכויות מיוחדות להתמודדות נגיף הקורונה הוראת הגבלת פעילות בתחום התחבורה 9 התשפא-2021,קורונה,0.9699975,"('0.018*""הפנים"" + 0.018*""הקורונה"" + 0.017*""הוראת"" + 0.014*""הסביבה"" + 0.013*""והגנת"" + 0.012*""נגיף"" + 0.011*""החוקה"" + 0.010*""המשפטי"" + 0.010*""לחוק"" + 0.010*""סמכויות""',)",1
6820,מתחילים שלישי פרק יח תכנון ובנייה סימן שימוש במגרשים המיועדים לתעסוקה ושימושים ממשלתיים התוכנית הכלכלית חקיקה ליישום המדיניות הכלכלית התקציב ו-2022 התשפא-2021 מ/1443 הכנה שנייה ושלישית הסתייגויות והצבעות תומר להתחיל,נשים,0.9690164,"('0.015*""לקידום"" + 0.014*""מעמד"" + 0.014*""האישה"" + 0.014*""הכלכלית"" + 0.011*""התקציב"" + 0.010*""התכנית"" + 0.009*""מגדרי"" + 0.009*""פרק"" + 0.009*""פותחת"" + 0.008*""נשים""',)",1
15582,ברשותכם פותחת המיוחדת נגיף הקורונה צו לתיקון ולקיום תוקפן שעת חירום נגיף הקורונה הגבלת פעילות שינוי התוספת לחוק התשף-2020 לתיקון ולקיום תוקפן שעת חירום נגיף הקורונה הגבלת פעילות התשף-2020,קורונה,0.9679974,"('0.018*""הפנים"" + 0.018*""הקורונה"" + 0.017*""הוראת"" + 0.014*""הסביבה"" + 0.013*""והגנת"" + 0.012*""נגיף"" + 0.011*""החוקה"" + 0.010*""המשפטי"" + 0.010*""לחוק"" + 0.010*""סמכויות""',)",1
17738,החוקה נושאים סמכויות מיוחדות להתמודדות נגיף הקורונה הוראת הגבלת פעילות במקומות 3 התשפא-2020 נדון הזומים שיהיו מקריא הנושאים סמכויות מיוחדות להתמודדות נגיף הקורונה הוראת הגבלת פעילות והוראות נוספות 9 התשפא-2020,קורונה,0.96799135,"('0.018*""הפנים"" + 0.018*""הקורונה"" + 0.017*""הוראת"" + 0.014*""הסביבה"" + 0.013*""והגנת"" + 0.012*""נגיף"" + 0.011*""החוקה"" + 0.010*""המשפטי"" + 0.010*""לחוק"" + 0.010*""סמכויות""',)",1
474,היועצת המשפטית רשמת חבריי רביעי טו בשבט חגה ההולדת חג האילנות כמדי נתחיל בשיר שננסה לחבר הבוקר רביעי טו בשבט 31 בינואר בשבת נקרא פרשת יתרו קבלת התורה,נשים,0.96686894,"('0.015*""לקידום"" + 0.014*""מעמד"" + 0.014*""האישה"" + 0.014*""הכלכלית"" + 0.011*""התקציב"" + 0.010*""התכנית"" + 0.009*""מגדרי"" + 0.009*""פרק"" + 0.009*""פותחת"" + 0.008*""נשים""',)",1
2087,שכמו בתחום התהליך כשהוא לקראת פריצת ובישורת האחרונה נתקל בהמון קשיים אומרת מהניסיון בלשכה מפרסומים ודיווחים מהימים האחרונים נתקלנו בקשיים בירוקרטיים מבחינת זמנים משמעותיים בעבודה רופאים ומול היקר,קורונה,0.96653235,"('0.011*""הבריאות"" + 0.006*""החולים"" + 0.005*""הדברים"" + 0.004*""צריכים"" + 0.004*""חולים"" + 0.004*""הקורונה"" + 0.004*""הציבור"" + 0.004*""בתי"" + 0.003*""בתחום"" + 0.003*""שצריך""',)",1
2884,החוקה ומשפט סמכויות מיוחדות להתמודדות נגיף הקורונה הוראת הגבלת פעילות והוראות נוספות 14 התשפא-2020 והצעת סמכויות מיוחדות להתמודדות נגיף הקורונה הוראת הגבלת פעילות והוראות נוספות 15 התשפא-2020,קורונה,0.9657131,"('0.018*""הפנים"" + 0.018*""הקורונה"" + 0.017*""הוראת"" + 0.014*""הסביבה"" + 0.013*""והגנת"" + 0.012*""נגיף"" + 0.011*""החוקה"" + 0.010*""המשפטי"" + 0.010*""לחוק"" + 0.010*""סמכויות""',)",1
6194,לנושא קיצור זמני המתנה ותכניות לקיצור זמני תורים בקהילה נתחיל הבריאות שיציגו הדברים שבעצם איזו מצגת קצרה הכינו התכניות רוח ליאור ברק סמנכל פיקוח קופות החולים ושבן,קורונה,0.9656764,"('0.011*""הבריאות"" + 0.006*""החולים"" + 0.005*""הדברים"" + 0.004*""צריכים"" + 0.004*""חולים"" + 0.004*""הקורונה"" + 0.004*""הציבור"" + 0.004*""בתי"" + 0.003*""בתחום"" + 0.003*""שצריך""',)",1
9307,מירב ארי אחליף יעקב מרגי יושב החינוך התרבות והספורט ה-8 ביוני בסיון התשעו פותחת החינוך שעוסקת בפוליטיזציה באקדמיה ותמיכתם אנשי הסגל האקדמי בחרם ובאירועי הנכבה,חינוך,0.9629109,"('0.051*""החינוך"" + 0.014*""התרבות"" + 0.012*""והספורט"" + 0.010*""איתנו"" + 0.008*""חינוך"" + 0.006*""הבריאות"" + 0.005*""הספר"" + 0.005*""הלימודים"" + 0.005*""מכן"" + 0.005*""במערכת""',)",1
2031,פותחים פרק יא סימן סעיפים 64 ו-65 אנרגיות מתחדשות התכנית הכלכלית חקיקה ליישום המדיניות הכלכלית התקציב ו-2022 התשפא-2021 מ/1443 הכנה שנייה ושלישית הסתייגויות והצבעות,נשים,0.96158135,"('0.015*""לקידום"" + 0.014*""מעמד"" + 0.014*""האישה"" + 0.014*""הכלכלית"" + 0.011*""התקציב"" + 0.010*""התכנית"" + 0.009*""מגדרי"" + 0.009*""פרק"" + 0.009*""פותחת"" + 0.008*""נשים""',)",1
8097,מזכיר לחברי שנדרש חסוי שעניינו המידע הטכנולוגי השבכ זוכרים שוחחתי השירות והם מבינים ושזה יישאר הגדרה איכון נתוני תקשורת נפרט החסוי כשהנייר יונח לפנינו,קורונה,0.9613696,"('0.011*""הבריאות"" + 0.006*""החולים"" + 0.005*""הדברים"" + 0.004*""צריכים"" + 0.004*""חולים"" + 0.004*""הקורונה"" + 0.004*""הציבור"" + 0.004*""בתי"" + 0.003*""בתחום"" + 0.003*""שצריך""',)",1
2860,מירב ארי אחליף יעקב מרגי יור נפתח החינוך התרבות והספורט בישיבה מיוחדת לכבוד תלמידים זוכי מדליות באולימפיאדות מדעיות ראשית לברך כולכם שהגעתם לוועדה הזכייה,חינוך,0.9611915,"('0.051*""החינוך"" + 0.014*""התרבות"" + 0.012*""והספורט"" + 0.010*""איתנו"" + 0.008*""חינוך"" + 0.006*""הבריאות"" + 0.005*""הספר"" + 0.005*""הלימודים"" + 0.005*""מכן"" + 0.005*""במערכת""',)",1
9404,ברשותכם אפתח הבוקר בשיר מילים לזכרו הרב אהרון לייב שטיינמן הבוקר נלקח לבית עולמו המנהיג המרכזי הזרם הליטאי במגזר החרדי הרב אהרון לייב שטיינמן 104 במותו פטירתם הרב שך והרב אלישיב הפך לסמכות הרוחנית העליונה במגזר החרדי הרב שטיינמן תלמיד חכם עצום ומידת הענווה בולטת באישיותו מעשיו והילוכו יהודי באשר בסוגיות רגישות הצליח הרב ברגישות להנחיל ערכיו העניק הסכמה שבשתיקה להקמת הנחל החרדי בצהל ואף אישר פתיחת מקומות לנשים בתחום ההייטק בערים החרדיות ועודד תעסוקת נשים חרדיות הרב שטיינמן דמות מתונה הגיוס לצבא והוביל קו פשרני כשהורה לתלמידיו להתייצב ללשכות גיוס לחתימה דחייה ואסר עליהם לקיים הפגנות,קורונה,0.96090305,"('0.011*""הבריאות"" + 0.006*""החולים"" + 0.005*""הדברים"" + 0.004*""צריכים"" + 0.004*""חולים"" + 0.004*""הקורונה"" + 0.004*""הציבור"" + 0.004*""בתי"" + 0.003*""בתחום"" + 0.003*""שצריך""',)",1
6039,לחברי שאתנו ב-זום החינוך התרבות והספורט מתכנסים לישיבת המשך בהמשך לישיבה שהייתה בנוגע לתקנות 5 שמגדירות האפשרות להתקהלות בשטח פתוח המרחק התלמידים התלמידים,חינוך,0.959868,"('0.051*""החינוך"" + 0.014*""התרבות"" + 0.012*""והספורט"" + 0.010*""איתנו"" + 0.008*""חינוך"" + 0.006*""הבריאות"" + 0.005*""הספר"" + 0.005*""הלימודים"" + 0.005*""מכן"" + 0.005*""במערכת""',)",1
4601,היושב הצעה לסדר מנצל ההזדמנות שהשרה לברך איימן סייף שהודיע פרישתו מהתפקיד הכרת הוביל פעולות המשרד ופעילות השוויון לברך ולאחל הצלחה שהשרה תעשה,חינוך,0.9598532,"('0.051*""החינוך"" + 0.014*""התרבות"" + 0.012*""והספורט"" + 0.010*""איתנו"" + 0.008*""חינוך"" + 0.006*""הבריאות"" + 0.005*""הספר"" + 0.005*""הלימודים"" + 0.005*""מכן"" + 0.005*""במערכת""',)",1
9039,צהריים פותחת צו הענקת סמכות לקציני פיקוח ביחידת הפיקוח עברייני מין בשירות בתי הסוהר אתן לנציג המשרד לביטחון פנים יואל הדר היועץ המשפטי להסביר אגיד כללי הצו שלוש סמכויות סמכות לעיכוב במקרה הפרת צו מגבלות סמכות מעצר במקרה חשד חשש לעבירת מין סמכות הפרה צו הפיקוח מפה אתן להסביר הצו משמעותו החוקית מבקשים,קורונה,0.95979947,"('0.018*""הפנים"" + 0.018*""הקורונה"" + 0.017*""הוראת"" + 0.014*""הסביבה"" + 0.013*""והגנת"" + 0.012*""נגיף"" + 0.011*""החוקה"" + 0.010*""המשפטי"" + 0.010*""לחוק"" + 0.010*""סמכויות""',)",1
7208,שמקיימים הפריפריה מההרגשה לחיות בפריפריה שהחברים שנמצאים תקועים במרכאות בפריפריה יתרונות רבים שמערכת הבריאות בפריפריה מאשר במרכז הארץ חלקים במרכז הארץ מוזנחים,קורונה,0.95802444,"('0.011*""הבריאות"" + 0.006*""החולים"" + 0.005*""הדברים"" + 0.004*""צריכים"" + 0.004*""חולים"" + 0.004*""הקורונה"" + 0.004*""הציבור"" + 0.004*""בתי"" + 0.003*""בתחום"" + 0.003*""שצריך""',)",1
17025,סמכויות מיוחדות להתמודדות נגיף הקורונה הוראת הגבלת פעילות 4 התשף-2020 והצעת סמכויות מיוחדות להתמודדות נגיף הקורונה הוראת הגבלת פעילות 4 התשף-2020,קורונה,0.95636284,"('0.018*""הפנים"" + 0.018*""הקורונה"" + 0.017*""הוראת"" + 0.014*""הסביבה"" + 0.013*""והגנת"" + 0.012*""נגיף"" + 0.011*""החוקה"" + 0.010*""המשפטי"" + 0.010*""לחוק"" + 0.010*""סמכויות""',)",1
22714,בישיבה שכבר התחילה סמכויות מיוחדות להתמודדות נגיף הקורונה הגבלת פעילות במקומות והשני סמכויות מיוחדות להתמודדות נגיף הקורונה הגבלת פעילות במקומות התשף-2020,קורונה,0.9563589,"('0.018*""הפנים"" + 0.018*""הקורונה"" + 0.017*""הוראת"" + 0.014*""הסביבה"" + 0.013*""והגנת"" + 0.012*""נגיף"" + 0.011*""החוקה"" + 0.010*""המשפטי"" + 0.010*""לחוק"" + 0.010*""סמכויות""',)",1
7550,פותחים לביטחון פנים 12 באוקטובר בחשוון התשפב פרק כבאות התכנית הכלכלית חקיקה ליישום המדיניות הכלכלית התקציב ו-2022 התשפא-2021 הכנה שנייה ושלישית,נשים,0.9563589,"('0.015*""לקידום"" + 0.014*""מעמד"" + 0.014*""האישה"" + 0.014*""הכלכלית"" + 0.011*""התקציב"" + 0.010*""התכנית"" + 0.009*""מגדרי"" + 0.009*""פרק"" + 0.009*""פותחת"" + 0.008*""נשים""',)",1
9913,אומנם קרה במהלך תוך והכנסת בפגרה הספקנו לקיים בשל החשיבות ולטובת בריאות הציבור הזמנו הנוכחים ייכנסו לאיטם חזרנו מהפגרה ולוקח להתאושש,קורונה,0.956092,"('0.011*""הבריאות"" + 0.006*""החולים"" + 0.005*""הדברים"" + 0.004*""צריכים"" + 0.004*""חולים"" + 0.004*""הקורונה"" + 0.004*""הציבור"" + 0.004*""בתי"" + 0.003*""בתחום"" + 0.003*""שצריך""',)",1
6549,פרק ז כולו וביוב התכנית הכלכלית חקיקה ליישום המדיניות הכלכלית התקציב ו-2018 התשעז-2016 מ/1083 הכנה שנייה ושלישית בכפוף להצבעות במליאה,נשים,0.9542756,"('0.015*""לקידום"" + 0.014*""מעמד"" + 0.014*""האישה"" + 0.014*""הכלכלית"" + 0.011*""התקציב"" + 0.010*""התכנית"" + 0.009*""מגדרי"" + 0.009*""פרק"" + 0.009*""פותחת"" + 0.008*""נשים""',)",1
3521,פותחים ישיבה נוספת סמכויות מיוחדות להתמודדות נגיף הקורונה הוראת הגבלת פעילות ציבורי עסקי והוראות נוספות 5 התשפא–2021 התקנות נמצאות בפני,קורונה,0.9542554,"('0.018*""הפנים"" + 0.018*""הקורונה"" + 0.017*""הוראת"" + 0.014*""הסביבה"" + 0.013*""והגנת"" + 0.012*""נגיף"" + 0.011*""החוקה"" + 0.010*""המשפטי"" + 0.010*""לחוק"" + 0.010*""סמכויות""',)",1
5864,הצבענו אנרגיות מתחדשות פרק יא סימן סעיפים 64 ו-65 אנרגיות מתחדשות התוכנית הכלכלית חקיקה ליישום המדיניות הכלכלית התקציב ו-2022 התשפא-2022,נשים,0.95420796,"('0.015*""לקידום"" + 0.014*""מעמד"" + 0.014*""האישה"" + 0.014*""הכלכלית"" + 0.011*""התקציב"" + 0.010*""התכנית"" + 0.009*""מגדרי"" + 0.009*""פרק"" + 0.009*""פותחת"" + 0.008*""נשים""',)",1
2659,רבותי הפנים והגנת הסביבה התכנון והבניה הקמת מכון בקרה ודרכי עבודתו אגרות התשעז-2016 פרוטוקול 477 רוני יתנהל שנעביר ישר למירי,קורונה,0.95405567,"('0.018*""הפנים"" + 0.018*""הקורונה"" + 0.017*""הוראת"" + 0.014*""הסביבה"" + 0.013*""והגנת"" + 0.012*""נגיף"" + 0.011*""החוקה"" + 0.010*""המשפטי"" + 0.010*""לחוק"" + 0.010*""סמכויות""',)",1
9640,החוקה ומשפט המשך חדלות פירעון ושיקום כלכלי 4 הוראת נגיף הקורונה עיכוב הליכים לשם גיבוש ואישור הסדר חוב התשפא-2021,קורונה,0.95197576,"('0.018*""הפנים"" + 0.018*""הקורונה"" + 0.017*""הוראת"" + 0.014*""הסביבה"" + 0.013*""והגנת"" + 0.012*""נגיף"" + 0.011*""החוקה"" + 0.010*""המשפטי"" + 0.010*""לחוק"" + 0.010*""סמכויות""',)",1
2208,בגפך ברוך תום ממשרד המשפטים מיודענו עורך הדין עמית יוסוב עמיר ועורך הדין עילם שניר הצטרף אלינו דוידסון ברוך,חינוך,0.9518073,"('0.051*""החינוך"" + 0.014*""התרבות"" + 0.012*""והספורט"" + 0.010*""איתנו"" + 0.008*""חינוך"" + 0.006*""הבריאות"" + 0.005*""הספר"" + 0.005*""הלימודים"" + 0.005*""מכן"" + 0.005*""במערכת""',)",1
7983,החוקה ארבעה נושאים באותו עניין הסדר הכרונולוגי 1 סמכויות מיוחדות להתמודדות נגיף הקורונה הוראת הגבלת פעילות והוראות נוספות 7 התקנות חל עליהן אישור מיום טו בחשוון התשפא הדברים שעדיין אישרנו; 2 סמכויות מיוחדות להתמודדות נגיף הקורונה הוראת הגבלת פעילות והוראות נוספות 8; 3 סמכויות מיוחדות להתמודדות נגיף הקורונה הוראת הגבלת פעילות והוראות נוספותתיקון 9 תיקון; 4 סמכויות מיוחדות להתמודדות נגיף הקורונה הוראת הגבלת פעילות והוראות נוספותתיקון 9,קורונה,0.9517064,"('0.018*""הפנים"" + 0.018*""הקורונה"" + 0.017*""הוראת"" + 0.014*""הסביבה"" + 0.013*""והגנת"" + 0.012*""נגיף"" + 0.011*""החוקה"" + 0.010*""המשפטי"" + 0.010*""לחוק"" + 0.010*""סמכויות""',)",1
19140,1 בצו בריאות העם 1 צו בריאות העם נגיף הקורונה בידוד והוראות שונות הוראת 24 התשפב-2022 בסעיף 1,קורונה,0.949471,"('0.018*""הפנים"" + 0.018*""הקורונה"" + 0.017*""הוראת"" + 0.014*""הסביבה"" + 0.013*""והגנת"" + 0.012*""נגיף"" + 0.011*""החוקה"" + 0.010*""המשפטי"" + 0.010*""לחוק"" + 0.010*""סמכויות""',)",1
16302,פותחים שלישי רישוי עסקים פרק יג רישוי עסקים התכנית הכלכלית חקיקה ליישום המדיניות הכלכלית התקציב ו-2022 התשפא-2021 מ/1443,נשים,0.94947004,"('0.015*""לקידום"" + 0.014*""מעמד"" + 0.014*""האישה"" + 0.014*""הכלכלית"" + 0.011*""התקציב"" + 0.010*""התכנית"" + 0.009*""מגדרי"" + 0.009*""פרק"" + 0.009*""פותחת"" + 0.008*""נשים""',)",1
6981,דנים לקראת הקריאה השנייה והשלישית סמכויות מיוחדות להתמודדות נגיף הקורונה הוראת 7 בידוד בפיקוח טכנולוגי שנכנס לישראל התשפא-2021,קורונה,0.94946975,"('0.018*""הפנים"" + 0.018*""הקורונה"" + 0.017*""הוראת"" + 0.014*""הסביבה"" + 0.013*""והגנת"" + 0.012*""נגיף"" + 0.011*""החוקה"" + 0.010*""המשפטי"" + 0.010*""לחוק"" + 0.010*""סמכויות""',)",1
12395,החוקה ומשפט חדלות פירעון ושיקום כלכלי 4 הוראת נגיף הקורונה עיכוב הליכים לשם גיבוש ואישור הסדר חוב התשפא-2021,קורונה,0.94944704,"('0.018*""הפנים"" + 0.018*""הקורונה"" + 0.017*""הוראת"" + 0.014*""הסביבה"" + 0.013*""והגנת"" + 0.012*""נגיף"" + 0.011*""החוקה"" + 0.010*""המשפטי"" + 0.010*""לחוק"" + 0.010*""סמכויות""',)",1
2049,הכלכלה פרק תחבורה התכנית הכלכלית חקיקה ליישום המדיניות הכלכלית התקציב ו-2022 התשפא-2021 מ/1443 דנים בסעיפים 561 11 ו-19,נשים,0.94944453,"('0.015*""לקידום"" + 0.014*""מעמד"" + 0.014*""האישה"" + 0.014*""הכלכלית"" + 0.011*""התקציב"" + 0.010*""התכנית"" + 0.009*""מגדרי"" + 0.009*""פרק"" + 0.009*""פותחת"" + 0.008*""נשים""',)",1
4616,פרק כולו רישוי עסקים התכנית הכלכלית חקיקה ליישום המדיניות הכלכלית התקציב ו-2018 התשעז-2016 מ/1083 הכנה שנייה ושלישית,נשים,0.94666374,"('0.015*""לקידום"" + 0.014*""מעמד"" + 0.014*""האישה"" + 0.014*""הכלכלית"" + 0.011*""התקציב"" + 0.010*""התכנית"" + 0.009*""מגדרי"" + 0.009*""פרק"" + 0.009*""פותחת"" + 0.008*""נשים""',)",1
3370,צוהריים פותחים צו לתיקון ולקיום תוקפן שעת חירום נגיף הקורונה הגבלת פעילות שינוי התוספת לחוק 3 התשף–2020,קורונה,0.9466631,"('0.018*""הפנים"" + 0.018*""הקורונה"" + 0.017*""הוראת"" + 0.014*""הסביבה"" + 0.013*""והגנת"" + 0.012*""נגיף"" + 0.011*""החוקה"" + 0.010*""המשפטי"" + 0.010*""לחוק"" + 0.010*""סמכויות""',)",1
20120,פותחת ברשותכם צו לתיקון ולקיום תוקפן שעת חירום נגיף הקורונה הגבלת פעילות שינוי התוספת לחוק 2 התשף-2020,קורונה,0.9466627,"('0.018*""הפנים"" + 0.018*""הקורונה"" + 0.017*""הוראת"" + 0.014*""הסביבה"" + 0.013*""והגנת"" + 0.012*""נגיף"" + 0.011*""החוקה"" + 0.010*""המשפטי"" + 0.010*""לחוק"" + 0.010*""סמכויות""',)",1
8840,פותחת ברשותכם צו לתיקון ולקיום תוקפן שעת חירום נגיף הקורונה הגבלת פעילות שינוי התוספת לחוק 3 התשף-2020,קורונה,0.9466627,"('0.018*""הפנים"" + 0.018*""הקורונה"" + 0.017*""הוראת"" + 0.014*""הסביבה"" + 0.013*""והגנת"" + 0.012*""נגיף"" + 0.011*""החוקה"" + 0.010*""המשפטי"" + 0.010*""לחוק"" + 0.010*""סמכויות""',)",1
