QuoteText,Topic,Topic_Prob
"בוקר טוב. היום ה-28 בדצמבר 2015, ט""ז בטבת התשע""ו, השעה 09:37. אנחנו התכנסנו לדון בבקשה לדיון דחוף של חברי הכנסת עאידה תומא סלימאן, מירב בן ארי ויואל חסון. ",חינוך,0.7221541
"אני לא רוצה שהבנקים יהפכו למחנכי הדור, להתקדם לכיוון האינטרנט ולכיוון הטכנולוגיה ואיך לעבוד עם המכונות האלה המאוד מאוד משוכללות. צריך לאפשר את זה, צריך להרגיל, אבל לא לאלץ אנשים להשתמש בדברים החדשים כשהם רגילים לדברים המסורתיים של הפקיד המסור. יש פה שתי אוכלוסיות שהן מאוד רלוונטיות לעניין הזה. אוכלוסיית הקשישים, מי שעבר את גיל 60 מאוד נעלב לשמוע שהוא קשיש, אבל כשהוא מתחיל לעבוד עם הטכנולוגיות החדשות פתאום הילדים שלו והנכדים שלו מבינים יותר טוב ממנו איך עובדים עם זה, אז הוא שם לב שהוא לא שייך לאוכלוסיות הטכנולוגיות. ויש עוד ציבור וזה ציבור שלא משתמש עקרונית באינטרנט, הוא ציבור גדול מאוד, של קרוב למיליון נפש. גם באוכלוסייה היהודית, אבל יש גם באוכלוסייה הערבית. שם, אני מבין שהטכנולוגיה האינטרנטית מאוד מפותחת בדרך כלל, לפי מה שקורה בעולם, אבל פה בארץ יש הרבה הרבה אנשים שעדיין לא יכולים להשתמש בכלים האלה.",חינוך,0.67221284
"סדר העבודה של הוועדה, אנחנו מציגים את הסוגיה על ידי חברי הכנסת המציעים, לאחר מכן נשמע את הבעיה מצד משרד החינוך. אנחנו ניתן, כרגיל, מספר דקות, בין שתיים לשלוש דקות למציעים, משרד חינוך, נשמע את עמדת השלטון המקומי ונפתח את הדיון. חבר הכנסת המציע, פרופ' חבר הכנסת יוסי יונה. ",חינוך,0.55428684
"אה, זה כבר בנוי? זה עוד דבר שתסבירו. חשבתי לתומי שרק אצל בני הדודים זה ככה. זה לא טכני בעיני. תתקן אותי אם אני טועה. גורעים זה לא טכני ואני אשמח לדעת למה בשביל כביש שעובר לבית העלמין, צריך לגרוע אותו מהשטח. מה איכפת לי שכביש יעבור בתוך השטח אל הגן, אם  - - -",חינוך,0.87576795
"""תיקון סעיף 9. 1. בפקודת מס הכנסת בסעיף 9(5)(ב(, במקום הסכום הנקוב בסיפא, שהיום עומד על 262,320 שקלים יבוא 300,000 שקלים חדשים.""",חינוך,0.5955861
"שלום לכולם. אחר צהריים טובים לכולם. אני מתכבד לפתוח את ישיבת ועדת החינוך, התרבות והספורט של הכנסת. ה-4 בינואר 2016, כ""ג בטבת התשע""ו, כשהנושא על סדר היום – תכני תחנת גלגל""צ. ",חינוך,0.8598349
"בדיון הקודם הייתה טענה שיש בעיה בהפקת מכתבי התוצאות ופרסום באתר הרבנות ובכל מיני דברים, שאת הנבחן זה בכלל לא מעניין, התוצאה הסופית היא שהציבור לא מקבל. אדוני המנכ""ל, שמעתי שהאוניברסיטה העברית בתוך יום סורקים את כל המבחנים ומעבירים אותם לבוחנים. שם מדובר בכמויות אדירות של סטודנטים. פה אני מבין שמהבחינה, ועד שזה מגיע לידי הבוחן או שעד שזה חוזר מהבוחן, עד שזה מגיע לפרסום זה לוקח חודשים ולעתים גם שנים – זה דבר בלתי אפשרי.",חינוך,0.7163485
"בוקר טוב. אני באמת שמח לראות את כל החברים וכל האנשים המוכרים שבחרו בוועדה שלנו לציין את יום הבריאות הבינלאומי, ובנוסף אמרו לי שיש לי אורחים מהבית, סטודנטים מאוניברסיטת בן גוריון. טוב להרגיש אנשים מבאר שבע, כמוני. סליחה על הביטוי האישי.",חינוך,0.57347053
"בוקר טוב. אני מתכבד לפתוח את ועדת החינוך, התרבות והספורט של הכנסת, 5 בינואר 2016, כ""ד בטבת תשע""ו. הנושא על סדר היום, פעילות ארגון 'שוברים שתיקה' נגד אזרחי ישראל וחיילי צה""ל, של חבר הכנסת פורר, חבר הכנסת יואב קיש וחבר הכנסת אחמד טיבי. סדר הדיון בוועדה, קודם כל חברי הכנסת המציעים, לאחר מכן ניכנס לנוהל הקבוע של חבר כנסת-אורח. ",חינוך,0.5169749
"היום 5 בינואר 2016, כ""ד בטבת התשע""ו. אנחנו מציינים היום בכנסת את יום המודעות לבריאות, בחסותם של חבר הכנסת דב חנין וחברת הכנסת יעל גרמן. ",חינוך,0.78635716
"אם יש תשובות ודאי נשמע אותן כאן, נראה מה הממסד עשה, אבל תחילה לפי סדר - - - לכן אני אתן תחילה לחברת הכנסת המציעה, נשמע את משרד החינוך, נפתח את הדיון לחברי הכנסת. חברי הכנסת, רשמו את כולכם לפי סדר הגעתכם. ",חינוך,0.5304945
"תודה רבה, אדוני היושב ראש. אני כבר אומרת לך שאני מתנצלת על הדיון בשוברים שתיקה, אבל אתה יודע שהגנה על חיילי צה""ל זה בנפשי. האמת שאני שמחה שהגעתם, חברי הכנסת, כי כשאף אחד לא הצטרף קצת חששתי. אין לי כאן שום ויכוח, אין לי שום עניין, אני באמת רוצה לדעת מבחינה מקצועית איפה מערכת החינוך. ",חינוך,0.95347124
"אנחנו יודעים שמשרד הרווחה סייע במצב קמחא דפסחא, שזה אוכל ומזון לאנשים. בשנת 2015 70 עמותות אושרו לחלוקת סלים בתקציב של 6,200,000 שקלים, ותעריף הסל הוא 8.3 שקלים. זאת אומרת ההשתתפות של המדינה בסל מזון זה 8.3 שקלים. ",חינוך,0.76685476
"עמותות גג, אושרו 2 מיליון שקלים, מסגרות הזנה. 14 עמותות שמזינות ומחלקות 287,000 מנות חודשיות, 1.40 שקלים נותנת המדינה למסגרות האלה לכל מנה. ",חינוך,0.51098937
"הנושא של הדיון הוא ההתנהלות שהיא בעיניי התנהלות לא סבירה, היא גובלת בשערורייה, של עיריית ירושלים. בכל פעם שיש לה מחלוקת עם משרד האוצר היא משביתה, מוציאה משאיות זבל, מנהלת קמפיינים, ובסוף מי שנמצא בתווך זה האזרחים והתושבים שעיריית ירושלים אמורה לדאוג להם לפני כל דבר אחר. ",חינוך,0.6033087
"בוקר טוב לכולם. אני רוצה לברך את כל האורחים שהגיעו לכאן, גם את ראש המועצה המקומית ירכא וכל הנציגים של כל המשרדים. את היושב ראש על קיום הדיון החשוב הזה. את חברי הכנסת שהציעו אתי - -",חינוך,0.6356554
"שלום לכולם, אני מתכבד לפתוח את ישיבת ועדת החינוך, התרבות והספורט של הכנסת, 12 בינואר 2016, ב' בשבט תשע""ו, הנושא על סדר היום הוא מודעות במערכת החינוך למחלת הסוכרת, לציון יום הסוכרת הבינלאומי. סכרת או סוכרת? תקנו אותי. ",חינוך,0.59416
"אני מבקש לפתוח את הישיבה. הישיבה רבת משתתפים והרבה רוצים להגיד את דבריהם ואנחנו גם רוצים לשמוע את דבריכם, לכן נצטרך להתכנס מבחינת הזמן ואני אשתדל לפתוח את זה מיידית איתכם. אנחנו פותחים את הישיבה של ועדת המדע והטכנולוגיה. על סדר היום: בעקבות ועידת האקלים – קידום טכנולוגיות לאנרגיה מתחדשת. ",חינוך,0.7853615
"בוקר טוב. אני חברת הכנסת מירב בן ארי, אני אחליף את חבר הכנסת יעקב מרגי, יושב ראש ועדת החינוך, התרבות והספורט. היום ה-13 בינואר 2016, ג' בשבט תשע""ו. ועדת החינוך דנה בהצעה לסדר היום בנושא: קמפיין עידוד ההימורים של מפעל הפיס של חברי הכנסת: רועי פולקמן וחברת הכנסת מרב מיכאלי. ",חינוך,0.55082816
"בוקר טוב לכולם, חברינו, ידידנו, חבר הכנסת השר זאב אלקין, יושב ראש הוועדה, חבר הכנסת נגוסה, אנחנו מקבלים בברכה את חברי הוועדה, את כל האנשים מהצוות המקצועי. מאחר שזו ישיבה רשמית של ועדת העלייה והקליטה של הכנסת אז מי שינהל את הישיבה זה יהיה חבר הכנסת נגוסה, בבקשה. ",חינוך,0.6026526
"אני קודם כל רוצה לברך אתכם שבאתם. זה לא מובן מאליו וזה לא קורה כל יום שחברי ועדה מהכנסת מגיעים לבקר בער""ן ואני רוצה לתת את ההקשר של הביקור כפי שאני מבין אותו. ",חינוך,0.9349253
"בוקר טוב לכולם, גם אני מברך את העירייה, את ראש העיר, את החברים שלי פה, כמובן את הדרגים המקצועיים. בעצם הייתי מבקש קודם כול לשמוע מהאוצר מה הסיכומים שהגעתם אליהם, אחרי זה נשמע את העירייה, ואחרי זה אשאל כמה שאלות כדי לנתב את הדיון. בבקשה.",חינוך,0.9425049
"יש את חברות הגבייה שנמצאות בכל הערים. לנו אין בעיה עם חברות הגבייה – שיעשו את הגבייה לעיריות, שיעשו כל מה שצריך – הבעיה, שצריך שיהיה פיקוח. ",חינוך,0.6897729
"אם לא הבנת במאה אחוז אז אני אחזור במאה אחוז: לא מינו רבנים במדינת ישראל. לא מינו רבני שכונות, לא מינו רבנים בהתיישבות. יש שם ציבור ענק שנזקק לשירותים האלה. עכשיו מתווכחים אתך על 5.5 מיליון. זה peanuts למה שהם חסכו שנים בשירותי הדת. ",חינוך,0.6153237
"לא סוד שאני בעצם לקחתי על עצמי להוביל את כל סוגיית עבודת הנוער והעסקת נוער בעיקר בחודשי הקיץ, כמי שמזהה את הקיץ שבו גם היקף תעסוקת הנוער הוא גדול יותר וגם שמזמן לא מעט אירועים בעיקר משמעתיים. החשיבה היא שככל שאנחנו נשתף יותר את בני הנוער במעגל התעסוקה, כמובן בהתאמה, כמובן בצורה מבוקרת, כמובן תוך כדי פיקוח ואכיפה של תנאי העבודה, אז אנחנו נרוויח אותם בשמירה על סדר יום שהוא שפוי יותר, נכון יותר, פחות נראה אותם משוטטים ומסתובבים בלילות ונוכל להפיק מזה גם ערכים חינוכיים בחודשי הקיץ. ",חינוך,0.6885319
"אני מתכבד לפתוח את ישיבת ועדת החינוך, התרבות והספורט של הכנסת. היום ה-1 בפברואר 2016, כ""ב בשבט התשע""ו. הנושא שעל סדר היום הוא מחסור בכיתות לימוד במזרח ירושלים.",חינוך,0.6287113
"בוקר טוב לכולם. ברשותכם אנחנו רוצים להתחיל. אני פותחת את הדיון של הוועדה בנושא בטיחות ילדים, דיון לציון 20 שנה לפעילות ארגון בטרם. אני מוכרחה לומר שאני מאד מאד מתרגשת להיות כאן הבוקר ולראות את הקהל הרב הזה בוועדה, כשהידיעה שעומדת מאחורי ההיקף הזה של המשתתפים, היא שלכולנו חשוב נושא בטיחות הילדים.",חינוך,0.50002277
"בוקר טוב לכולם. אני שמח לפתוח ישיבת ועדה לענייני ביקורת המדינה, יום שלישי, 2 בפברואר, כ""ג בשבט תשע""ו. נושא הוועדה הוא אתגרי המחר בתעסוקה, הכשרה והשכלה בעולם משתנה. אני מודה לכל המוזמנים ולכל האורחים שהגיעו. אנחנו ננהל את הדיון כך שתהיה איזה שהיא מצגת של הממ""מ, אחרי זה מרכז טאוב ואחרי זה גם נפתח להתייחסויות לדבר. מי שרוצה לדבר, כמובן שיעביר פה למנהל הוועדה את שמו על מנת לדבר. ",חינוך,0.565422
"תשמעו, אני היום קצת מתרגש, בגלל שזו פעם ראשונה מאז שדני נבחר ליו""ר קק""ל. דני היה חבר בוועדה שלנו, תמיד ישב פה, לידי. עכשיו הוא יושב פה. הוא חבר אישי שלי וזו באמת הזדמנות ראשונה שלי במסגרת הוועדה, לברך אותך.",חינוך,0.69138503
"הנושא של קווי החיץ הוא נושא שאני מוקיר אותו באופן אישי כבר הרבה מאד שנים. אני לא רוצה להיכנס אליו. שלום לשחר. יש פה עוד הרבה חברים, ואם דילגתי על מישהו, אז אני כבר מצטער מראש ומתנצל.",חינוך,0.5004781
"בוקר טוב. אני מתכבד לפתוח את ישיבת ועדת החינוך, התרבות והספורט של הכנסת. ה-2 בפברואר 2016, כ""ג בשבט תשע""ו. הנושא הוא התאמה של הלימודים האקדמיים ושל המוסדות להשכלה גבוהה לעולם התעסוקה המשתנה, במסגרת ציון יום אתגרי המחר בתעסוקה: חשיבה מחדש על הכשרה והשכלה בעולם עבודה משתנה, שמנהלת אותו ומארגנת אותו באדיבות רבה, במומחיות ובמסירות, חברת הכנסת ד""ר עליזה לביא.",חינוך,0.88881785
"יפה שאתם שם אבל אני רוצה להיות כמו ""פוטו פרג'"", מהיום להיום, כי זה כבר נראה – אנחנו מתחילים לעשות התקדמות ואז אומרים: ""בואו נגמור לבינתיים, אחר-כך נשב"". אני יודע מה זה ""בואו נגמור, אחר-כך נשב"", המשפט הזה הוא כבר לא בבית-ספרי. אני מבקש לסיים את כל התהליך הזה, לקבוע את העקרונות במקביל לדיונים כאן. זו אחת מאבני היסוד שגם נותנות לי את הכוח לרצות להוביל את הצעת החוק הזאת ולהוציא תחת ידינו את החוק הטוב ביותר. ",חינוך,0.623277
"קצת רקע לחברי הוועדה ולחבר הוועדה המצטרף החדש שלנו יגאל גואטה, וגם לנוכחים. בעקבות הפרשה שמכונה ""פרשת ישראל ביתנו"" שעדיין לא באה על פתרונה הסופי, ובעקבות הבג""צ שהגשתי לפני שנתיים כנגד שיטת ההעברות התקציביות בוועדת הכספים, הגיעו הנחיות של היועץ המשפטי לממשלה שעוסקות בחשיפת ההסכמים הקואליציוניים. למעשה, ההסכמים הקואליציוניים כבר חשופים לכאורה, או לפחות ההסכם עצמו חשוף לציבור. אבל מה שאנחנו ראינו בתוך אותן העברות התקציביות שמגיעות אלינו לוועדת הכספים באלפים, אנחנו רואים הרבה מאוד הסכמים פוליטיים. הסכמים בין חברי כנסת, התקשרויות בין חברי כנסת, לפעמים אפילו כולל חברי כנסת מהאופוזיציה, לבין הממשלה על כספים ציבור שמועברים לכל מיני מטרות שחלקן מטרות מצוינות וחלקן לפעמים נראות או מריחות מאינטרסים.",חינוך,0.58121306
"צהריים טובים לכולם. אנחנו נתחיל. אני מברך את חברי הכנסת שנמצאים פה, חבר הכנסת יואל רזבוזוב, חבר הכנסת מאיר כהן, חבר הכנסת מוטי יוגב, חבר הכנסת יוסי יונה. ",חינוך,0.70734227
"יש חובה שהמשקל הנקי של הדג הקפוא יהיה 80% לפחות מהמשקל הכולל. השאלה האם יש לנו פה הונאה ורמייה של צרכנים והאם יש סימון מתאים מה אחוז המים וכו'. אנחנו מדברים על יוקר המחיה בארץ ויוקר המוצרים שמהווים נטל כלכלי, ויכול להיות אנשים שבשבילם זו שאלה של מחיר משמעותי מאד, מחיר המים.",חינוך,0.7267424
"לאור האנטישמיות הגואה באירופה בכלל ובצרפת בפרט הסתיימה שנת 2015 בשיא כל הזמנים של כ-8,000 עולים מצרפת. בשנה זו עלו גם רבים מאוקראינה ומבלגיה. קיבלנו הערכות מהסוכנות היהודית והמשרד לעלייה וקליטה, לפיהן צפויים לעלות בשנת 2016 עולים 7,000 מרוסיה, מבלרוס והמדינות הבלטיות וכ-7,400 עולים מאוקראינה וממולדביה. הצפי לעלייה בשנה הקרובה מצרפת עומד על כ-10,000 עולים. כמו כן גם ממשלת ישראל קיבלה החלטה לפני חודשיים וחצי להעלות גם 9,000 יהודים מאתיופיה. ",חינוך,0.69131786
"תחולת הדיון היא עד שעה 11:00. ברשותכם, אני רוצה לספר לכם לאן אני רוצה ללכת מבחינת הדיון. אנחנו קודם כל נרצה לשמוע את פרופ' פורטנוב לגבי הנושא של ממצאי המחקר, גם נכנס עכשיו סגן השר מזוז, בוקר טוב. לאחר מכן נשמע את השרים ולאחר מכן נשמע את היועצים והארגונים וכו'. בבקשה, פרופ' בוריס פורטנוב, הבמה שלך. לך אין הגבלת זמן, כמה שאתה צריך. ",חינוך,0.6667727
"אני אחסוך מעצמי את דברי הפתיחה ואעביר מיד את רשות הדיבור לחברת הכנסת מירב בן ארי. לאחר מכן חברת הכנסת יפעת שאשא ביטון, יושבת ראש הוועדה לזכויות הילד בכנסת.",חינוך,0.6101076
"תודה, אדוני יושב הראש. ראשית אני אגיד שהיה לנו על זה דיון במליאה וקיבלתי את התשובה של סגן שר החינוך במליאה, הקשבתי לה קשב רב והבנתי את המצב החדש, ולכן ברשותך, בגלל שהתחלתי כבר את הדיון במליאה וקיבלתי חלק מהתשובה, אני רוצנה לשמוע את התשובה של המשרד. אחרי זה אני אתייחס בגלל שאני מודה שחלק כבר שמעתי, גם קיבלתי מייל הסבר, כך שאני במצב - - -",חינוך,0.85426
"קודם כל, אנחנו שמחים לארח אצלנו כאן את מנכ""ל המשרד אליעזר יבלון. אני חייב להגיד שהדיון השבוע הוא על פי בקשתו כדי שהוא בעצמו יהיה נוכח, עד כדי כך הוא לוקח ברצינות את הדיון שאנחנו מקיימים. חבר הכנסת גואטה, זו הפעם השנייה ואנחנו שמחים שאתה איתנו לאור הרקע שלך. ",חינוך,0.5782017
"בוקר טוב לכולם. צוות מבקר המדינה, נציגי הגופים, בוקר טוב לעמיתי יושב ראש ועדת החינוך, התרבות והספורט, יושב ראש משותף, חבר הכנסת יעקב מרגי. היום אנחנו דנים נושאים חשובים ושניהם קשורים לתחום ההשכלה הגבוהה – המכינות הקדם אקדמיות והתכניות החוץ תקציביות.",חינוך,0.5900179
"אנחנו נתחיל בהצגת התכנית ובסיכום הפעילות ונפתח עם נציגי ""קדימה מדע"". אז בבקשה, מי מכם רוצה להציג?",חינוך,0.7891456
"כן. ובבקשה, חבר הכנסת חאג' יחיא, ברשותך. אז קודם כל היום ה-9 בפברואר 2016, ל' בשבט תשע""ו, השעה 13:07 דקות, צהריים טובים.",חינוך,0.7010084
"אני מהלשכה המשפטית של משרד הבריאות. התיקון להצעת חוק זכויות החולה הוא תיקון מאוד חשוב שבעצם בא לפתור לנו בעיות בשטח של הורים פוגעים שמעורבים בשאלת הטיפול בקטין בהקשרים של עבירות מין או אלימות שהם ביצעו בקטין עצמו, מצב שיוצר בעיות גם בהקשרים פרוצדורליים, נקרא להם כך, למשל במצבים בהם הורה מואשם באיזושהי עבירה ואז הוא מסרב שיינתן לקטין טיפול רפואי, או בגלל שהוא מפחד שעוד דברים יתגלו או בגלל שהוא רוצה להטיל אימה על הקטין כדי שלא יחשוף דברים נוספים ולא יספר מה קרה. זה נכון גם בהקשרים של טיפול נפשי. ",חינוך,0.9336301
מעבר לשאלה הפרוצדורלית יש גם עניין מהותי והשאלה היא אם הורה פוגע הוא זה שצריך להיות מעורב אם למשל קטינה שהיא נפגעת מין צריכה לקבל או לא צריכה לקבל טיפול נפשי ואם הוא בכלל יכול להיות חשוף לתכנים של הטיפול הנפשי.,חינוך,0.56064725
"שלום לכולם. אני מתכבד לפתוח את ישיבת ועדת החינוך, התרבות והספורט, ה-15 בפברואר 2016, ו' באדר א', התשע""ו. הנושא: תקנות חובת המכרזים (התקשרויות של מוסד להשכלה גבוהה) (תיקון), התשע""ו-2015. ",חינוך,0.7693996
"אז הוועדה באמת הקדישה כמה דיונים לכל מיני דברים, גם לנושאים של גישות טיפול, גם לסיורים בכל מיני מסגרות. יושבת כאן אביבה מהמרפאה ביפו שביקרנו אצלך, ביקרנו בכמה מוסדות, חלקם מוסדות אשפוזים, הוסטלים, כפרי שיקום וגמילה כאלה ואחרים. ",חינוך,0.5339824
"רבותיי, אני ממשיך את הישיבה. אנחנו עוסקים באישור מוסדות ציבור לעניין סעיף 46 ולעניין סעיף 61.",חינוך,0.6298269
"היום אני לא מנהלת את הישיבה לבד, כי זו ישיבה משותפת ואני מתכבדת בזה שיש לי שותפה, חברת הכנסת מירב בן ארי תנהל את הישיבה מטעם ועדת החינוך ביחד איתי. בבקשה, גברתי. ",חינוך,0.8181119
"היום אני לא מנהלת את הישיבה לבד, כי זו ישיבה משותפת ואני מתכבדת בזה שיש לי שותפה, חברת הכנסת מירב בן ארי תנהל את הישיבה מטעם ועדת החינוך ביחד איתי. בבקשה, גברתי. ",חינוך,0.8181119
"אמרתי לכם בדיון הקודם שאני לא מכיר אף גנרל שהיה מעז לבוא לראש הממשלה ולהודיע לו שבשנה הבאה ירשום שיהיו 355 הרוגים. אם הוא היה מעז לומר דבר כזה, באותו רגע הוא היה מפוטר מתפקידו. אי אפשר לחשוב במושגים כאלה. אנחנו יצאנו לדרך לא כי חסרים כלים, אלא כדי לכנס את כולם, ואת מה שחסר לשים עליו את כל הכוח. ",חינוך,0.524485
"אנחנו רוצים בדיון הזה להתמקד ולראות, האם בנושא של רשומה רפואית לאומית אנחנו נמצאים במקום הנכון, איפה אנחנו נמצאים, האם צריך להמשיך לפעול בעניין הזה, לתקן ולהכריע בדילמות ובהתחבטויות שיש לנו עם החוק הזה. אנחנו גם נשמע את האנשים. ראשית, אני אבקש ממך לפתוח בדברים ואחרי כן אנחנו נעבור, לפי מה שתציע, לאנשי המשרד שלך. תודה. ",חינוך,0.8255718
"אני רוצה לומר שעלה בדיון עם משרד הביטחון שאלה שכבר עשו את הקורסים, יהיה מפורסם גם באתר של הקרן להכוונת חיילים משוחררים אילו קורסים, כיצד הם מוכרים, ואנשי מילואים או אנשים שיש להם כבר הכשרה קודמת וירצו לקבל את ההסמכות, יוכלו לעשות זאת גם באופן אישי אבל החומר יהיה פתוח, המידע יהיה זמין וזה יקל עליהם לקבל את האינפורמציה הזאת כדי להתקדם ולקבל את ההסמכות הנדרשות.",חינוך,0.50543886
"במקביל אנחנו ערים לכך – בכל אופן לפי טענת המציע, שמספר הסטודנטים והאקדמאים בתחום ההנדסה הולך ומתמעט, או שנמצא במצב סטטי וזה נשען גם על פניותיהם של תעשיינים רבים. לכן אנחנו ננסה לקדם את פני הרעה, עד כמה שידינו מגעת. יכול להיות שתאמרו לי שזה ""לא כצעקתה"" ושבשנים האחרונות המגמות השתנו, כי עד 2011 המגמות לא היו מעודדות ולא מבשרות טובות בתחום מקצועות ההנדסה. אני הייתי רוצה לשמוע את נציג משרד החינוך ואחר כך נעלה אל ההשכלה הגבוהה, כי אם אין גדיים אין תיישים. משרד החינוך, בתחום החינוך הטכנולוגי, תן לנו סקירה. ",חינוך,0.7997697
"יגאל דור מן החינוך הטכנולוגי. משרד החינוך בהקשר הזה עשה תכנית שנקראת עתודה מדעית טכנולוגית, כדי לחשוף את התלמידים כבר בכיתה ז' לטכנולוגיה, כדי שבהמשך - - - ",חינוך,0.94882405
"היא לא דילגה, אלא היא לא הצביעה על סעיף 46. דנו בו וביקשנו מהסמנכ""ל הבכיר במשרד התחבורה לעשות עבודה ולבוא אלינו יותר שלם בכל הנוגע לחיוב העברת המידע מהחברות על המוסכים. האם לאדוני יש הצעה?",חינוך,0.70954585
אני מאיגוד הבנקים. לא יצא לנו לדבר כל כך על ההיבט העקרוני מבחינת הבנקים בישיבות האחרונות - -,חינוך,0.52109087
"אני אגיד ברוכים הבאים לכל מי שהגיע. בוקר טוב לכולם. היום ה-23 בפברואר 2016, י""ד באדר א' תשע""ו. אני פותחת את ועדת החינוך, התרבות והספורט של הכנסת. הדיון בנושא הוא הכשרת צוות חינוכי לטיפול בתלמידים להט""בים - לציון יום זכויות הקהילה הגאה. כפי שאמרתי לפרוטוקול, אני חברת הכנסת מירב בן ארי ואני אחליף את יושב ראש הוועדה, חבר הכנסת יעקב מרגי. ",חינוך,0.62274384
