QuoteText,Topic,Topic_Prob
"	ישנם מספר עדכונים שאמרנו כבר בדיון הקודם שנראה איך אנחנו מיישמים אותם בחקיקה. בשבוע האחרון עשו חבריי מרשות המסים ומרשות ניירות ערך עבודה קשה והביאו אותם בנוסח. דבר ראשון זה הנושא של מתן אפשרות לריט לרכישה של איגוד מקרקעין, בשיעור שנמוך מ-100%. זה הדבר הראשון שהכנסנו ועפרי יפרט עוד מעט את ההסדרים. ",בטחון,0.5953879
"הסוגיה הראשונה שעלתה היא בסעיף 12ב4, סעיף קטן (ג), בעמוד 5. התעוררה שאלה תוך כמה זמן צריך הקצין המוסמך לתת את החלטתו בעיון החוזר שמוגש לו לאחר שהמקום נסגר בצו מינהלי. אנחנו מבקשים להביא להחלטת הוועדה שקצין המשטרה המוסמך ייתן את החלטתו בתוך 72 שעות מיום הגשת הבקשה.",בטחון,0.6182976
"אדוני היושב ראש, אני חושב שאתה נושא באחריות לתקציב המדינה וחוק ההסדרים ומה שעומד בפנינו בעיקר זה תקציב המדינה לשנת 2017, ואולי גם לשנת 2018, וחוק ההסדרים. בניגוד לשנה קודמת בה תקציב החקלאות לא נדון בוועדה וחוק ההסדרים לא נדון בצורה מסודרת מפאת קוצר הזמן, נראה לי שהתפקיד שלך בסופו של דיון הוא להשתלט על התהליך הזה ולקיים את הדיון על החקלאות והשפעתה על המדינה, על ההתיישבות ועל התעשייה ולעשות זאת בצורה מסודרת, בוודאי לא בלוח הזמנים שמנכ""ל משרד החקלאות ופיתוח הכפר הודיע כמעין כתב כניעה לגורמים אתם הוא מנהל משא ומתן. הוא קבע לוח זמנים והוא גם קבע על פי הפרסומים את התוצאות של משא ומתן וכבר יודעים גם לגבי ענף החלב. יש דברים שהיה נכון לעשות אותם על במשרד השיכון אבל אני לא בטוח שנכון לעשות אותם במשרד החקלאות.",בטחון,0.5733463
"אני רוצה להיכנס לקונטקסט הכללי. כזכור, זו כבר ישיבה שנייה שאנחנו עושים בנושא. אני רק רוצה להזכיר, אנחנו עשינו ישיבה ב-9 בנובמבר 2015, בנושא של כל ההסדרה שאמרתי ואני ביקשתי ממשרד הפנים להקים ועדה בין משרדית בשיתוף הממונה על השר, השלטון המקומי ומשרד המשפטים, כדי לגבש הנחיות תקינה ורמות שכר לכל הנושא הזה, כולל יועצים וכו'.",בטחון,0.5436233
"הדיון נקבע בעקבות יוזמה של חברת הכנסת איילת נחמיאס ורבין שמיד תגיע. מצאתי לנכון להיענות, אני חושב שלא מובן מאליו לראות את רוח ההתנדבותית המפעמת בבני הנוער שלנו שלעיתים בצוק העיתים אנחנו נוטים לומר בני הנוער, בני הנוער, בני הנוער, אבל החזק הוא יותר מהרפה. אני נפגש איתם הן בחינוך הבלתי פורמאלי הן במערכת החינוך, הן במכינות שאחרי מערכת החינוך והן בשנות השירות והן בצבא. אני חושב שזה לא מובן מאליו. ",בטחון,0.5267268
"יש פה עובד כנסת, אני לא אגיד את שמו, אבל הוא, אני אגיד את זה ככה, אפשר לא לפרוטוקול. מכאן והלאה אנחנו נרשום תאריכים עבריים גם.",בטחון,0.5669119
"אני רוצה להתחיל דווקא מהנושא של שינוי בתקציב הקשר עם הציבור עבור השרים. פנו אלי שניים שלושה שרים בעניין הזה של גובה התקציב שעומד לרשותם מבחינת הקשר עם הציבור. אני לא זוכר, האמת, מי השרים, פנו אלי במליאה אבל העליתי את זה לדיון בעקבות בקשה שלהם. עכשיו, אני - -",בטחון,0.5924704
"אני מתכבד לפתוח את ישיבת הוועדה המיוחדת לדיון בהצעת חוק הרשות הממשלתית להתחדשות עירונית. על סדר היום ישיבה בעניין הרביזיה. אני רוצה לעדכן שבפגישה שנערכה עם שר האוצר הוצגו לו ההסכמות בין חברי הכנסת בין הקואליציה לאופוזיציה. ראש רשות המסים משה אשר העלה שם את שני הנוסחים שיש לו. השר אמר שהוא לא מאשר לו את ההסתייגויות שלו, ולכן ההסכמות שלנו כפי שצוינו הן בתוקף. ",בטחון,0.8027569
"רבותי, בוקר טוב, אנחנו פותחים את ישיבת ועדת – זו לא ועדת חוקה. זה מסובך, אני אפילו לא יודע בעצמי איך להגיד – הוועדה המשותפת לוועדת חוקה, חוק ומשפט, ועדת הפנים והגנת הסביבה וועדת המדע והטכנולוגיה בהתאם לחוק הכללת אמצעי זיהוי ביומטריים ונתוני זיהוי ביומטריים במסמכי זיהוי ובמאגרי מידע (תקופת מבחן), התש""ע-2009. זה הצד האחד, זה החתן. עכשיו הכלה: ועדת הכנסת המשותפת ליישומים ביומטריים.",בטחון,0.5813739
"אני מציין בחיוב את הנוכחות של חברי הכנסת מהרשימה המשותפת. זה אומר כמה דברים על הדיון שיתקיים. אנחנו ביקשנו מנציג יוניסף להציג לנו את המצגת. הדוח משתרע על  70 עמודים, אם אינני טועה, בצרפתית לפחות. בעברית, עם הקיצור שקיבלתי, זה רק 6,7 דפים. המצגת שלכם צריכה להיות סביב ה-3,4 שקפים בלבד.  ",בטחון,0.7391915
"92.(א)	אלה דינם מאסר שנה וחצי או קנס בשיעור פי שלושה מהקנס הקבוע בסעיף 61(א)(4) לחוק העונשין, ואם נעברה העבירה בידי תאגיד - כפל הקנס האמור:",בטחון,0.505217
"אנחנו תמיד ידענו, אתם מכירים אתם מכירים את המערכון שאומר שהעברית שפה קשה – האמריקאים דרגו את השפה הערבית כשפה הרביעית מהקשות שבשפות המדוברות. השפה הערבית הינה שפה רשמית במדינת ישראל. יחד עם זאת, רק חלק קטן מתלמידי בוגרי החינוך העברי בוחרים ללמוד ערבית ספרותית, בהיקף של 4 ו-5 יחידות, כמובן. אני לא רוצה לנקוט במספר, כי הדעות חלוקות. הבוקר ניסיתי לדלות ויש מי שאומר ככה, אבל יש פערים. מילא, אם זה היה הפרש של 5,000 תלמידים, 10,000 תלמידים, אבל הפערים בין הגרסאות הם גדולים וצריך לעמוד על כך היום בדיון ונעמוד על כך.",בטחון,0.60527855
"בוקר טוב לכולם, אני מתכבד לפתוח את ישיבת ועדת הפנים והגנת הסביבה בנושא של כוונת חברת החשמל להקים קו מתח עליון שייחצה את עמק החולה והסכנה הטמונה לטבע באזור. היות ואני לא מכיר את הנושא ופנו אלי מספר גורמים, אני קבעתי את הדיון והייתי מבקש קודם כל שיציגו לפנינו את הפרויקט אז בבקשה, חברת החשמל או מישהו מטעמכם, או מי שמוביל את הפרויקט, קודם כל שיציגו לנו את הפרויקט ואחרי זה נשמע את המתנגדים והתומכים. בבקשה. ",בטחון,0.51649714
"אנחנו חיים בעולם שהוא משתנה והשאלה היא אם אנחנו לא קצת טומנים את הראש בחול ואומרים: לא משנה מה, נסגור את השדה ואחר כך נחשוב. ",בטחון,0.9181326
"""בתוקף סמכותי לפי סעיף 62 לפקודת הרוקחים [נוסח חדש], התשמ""א - 1981, ובאישור ועדת העבודה הרווחה והבריאות של הכנסת לפי סעיף 21א לחוק יסוד: הכנסת, וסעיף 2(ב) לחוק העונשין, התשל""ז - 1977, אני מתקין תקנות אלה:",בטחון,0.5538154
"בוקר טוב לכם. אני מתכבד לפתוח את ישיבת ועדת הכלכלה. חברת הכנסת המגישה שולי מועלם מתראיינת ברגע זה אצל רזי ברקאי, ואי אפשר להתחיל את הדיון בהצעת החוק שלה. אז אנחנו נמתין לה. ",בטחון,0.50622964
"אין תיקונים, אין תיקונים. תיקונים. אני עכשיו עוסק רק בקלקולים. אין תיקונים. עם כל הכבוד, הרגתם אותי עם קופת גמל. הרגתם אותי. אתם הפכתם להיות ממש – איך זה? אני לא יודע בעברית, לא למדתי לבה. ",בטחון,0.54727244
" בארצות הברית בחנו את הנושא המון פעמים, אבל תמיד המליצו לא לאמץ את זה ברמה הפדראלית. ואיפה עוד היה תקציב דו-שנתי? בואו ניזכר. נכון, בישראל. ועל זה מדבר הדו""ח שאנחנו דנים בו היום, שמראה כל מיני דברים שמשרד האוצר צריך היה להשתפר בהם, אם כבר תקציב דו שנתי, אבל הוא גם מדבר על החיסרון העיקרי בתקציב דו שנתי. חוסר היכולת האמיתי לחזות קדימה. זה פשוט לא מספיק טוב. שנתיים קדימה אי אפשר לחזות בצורה טובה. ואי אפשר לחזות לטעמי, על אחת כמה וכמה, כשמדובר במדינת ישראל, שהפוליטיקה היא תזזית. ",בטחון,0.80224365
"העיצומים הכספיים משתנים לפי האם זה יחיד או תאגיד, והם משתנים לפי ההוראה שהופרה. מייד אדבר על הסכומים. הסכומים קבועים בחוק. עבירה היא 5,010 שקלים על ההוראות שמנויות בחלק א' לתוספת השנייה; ואם זה יחיד אז זה רק 2,500 שקלים חדשים, יחיד שלא במסגרת עסק שלו או פעילות ציבורית שלו; אם אלו העבירות היותר חמורות זה כבר 20,040 שקלים; ולגבי יחיד - 10,020 שקלים.",בטחון,0.97675264
"שלום לכולם, צהרים טובים, אני פותח את הישיבה. אנחנו דנים בישיבה הזו בטיוטת הצעת חוק שידורי הטלוויזיה מהכנסת, התשע""ו-2016, לשם הכנה לקריאה ראשונה. נמצאים אתנו, כמובן, מזכירת הכנסת ירדנה מלר-הורוביץ ונמצאים אתנו גם השופטת בדימוס הגב' שרה פריש, שלום שרה, אני נפגש אתך פעם ראשונה היום. השופטת פריש תציג את העבודה שהוועדה בראשותה הכינה, שבסופו של דבר הובילה למסקנות של יושב ראש הכנסת, חבר הכנסת יולי אדלשטיין. הצעת החוק כפי שהונחה על שולחן הוועדה מרכזת את ההמלצות שהוא החליט לקדם, לאחר שישב עם השופטת פריש וקרא את מסקנות הוועדה. ",בטחון,0.52368087
"פנו אלי גם כמה חברי כנסת וחשבתי שחלק מהם יהיו כאן. אחד מהם מנהל ועדה ואחר נמצא במקום אחר ולכן אני מייצג את הפניות שלהם אלי. היה מדובר על-כך שתבואנה תקנות שיקבעו את הכללים האלה. התקנות בסופו של דבר לא יצאו לפועל, אינני יודע מדוע אבל בסופו של דבר הן לא הגיעו. ",בטחון,0.8878155
"אני מזכיר לכולם, האחד מדבר, השאר שומעים. דברי חכמים בנחת נשמעים. מאחר ואנחנו עוסקים בנימוקי ההסתייגויות, תהיה תחימה של 4 דקות. לא חייבים לנצל את כל ה-4 דקות. ",בטחון,0.9486321
"אני חושבת שאנחנו קצת חוטאים למטרה כשאנחנו אומרים לא יהיו בורקסים ולא יהיו גבינות 28%, יהיה רק 9% בתוך בתי הספר, תהיה רק שתייה מסוג מסוים ואנחנו לא הולכים לאיזה שהוא תהליך חינוכי שבעצם מחנך את הילדים שלנו לצרוך בכלל את השוק - לא רק בענייני מזון - באיזונים הנכונים. אני חושבת ששם אנחנו מפספסים ואנחנו שוכחים את התפקיד שלנו גם כמבוגרים אחראים, גם כהורים שאמורים לחנך, גם כמערכת שאמורה ללמד בעצם את הילדים שלנו ולחנך אותם לצריכה נכונה ולתרבות צריכה נכונה. ולכן זה אולי אחד הנדבכים, אבל זה לא הארד-קור של הדיון.",בטחון,0.73435944
"קודם כל תודה רבה, יושב ראש הוועדה. לפני כמה שבועות הייתה לנו ועדה ראשונה, שדיברנו על חלק מהבעיות ואני ממש שמחה שאתם נותנים מאמץ על זה. מאז הוועדה הראשונה הטלפון שלי לא מפסיק לצלצל, עולים חדשים מתקשרים מכל האוניברסיטאות ומכללות לספר לי על החוויה שלהם והסיפורים שלהם ועל איך הם שורדים באוניברסיטאות ובמכללות. ",בטחון,0.6341392
"אני עובר לסעיף האחרון על סדר היום: שינויים בתקציב לשנת 2016. כפי שקבענו, יהיה נוהל בהעברות רגילות ובעודפים. אני לא הגעתי עד לרגע זה להסכמה עם אגף התקציבים.  ",בטחון,0.577287
"יתכן שלא בפרק ההערות אלא באופן רחב יותר יהיו עוד הערות בשוליים שיתקבלו מהארגונים. ככל שיהיו, אם יהיו דברים מהותיים - נביא אותם בפני חברי הוועדה; דברים נוספים הם כבר בתוך ההמלצות שמאושרות כרגע. לא יהיה שום שינוי מהותי בפרק ההמלצות. אם יהיו הערות או דיוקים לפני הנחת המסמך על שולחן המליאה – אם יהיה משהו מהותי נביא לתשומת לב הוועדה, אבל אין כוונה כזאת שיהיו שינויים. ",בטחון,0.5793751
"לכן אני אומר כאן בצורה ברורה במסגרת הוועדה לך, אדוני היושב-ראש, ולחברי, חבר הכנסת פולקמן, אנחנו מצפים מכם, חברינו לקואליציה, לחוקק את החוק הזה בצורה חכמה, בצורה נבונה, בצורה שלא גורמת נזק בלתי הפיך למכון התקנים, כי זה גוף מאוד מאוד חשוב במשק הישראלי שמבטיח את בריאות אזרחי ישראל ומשפחותיהם. לכן אני מצפה מכם לפעול בנושא הזה בשום שכל ובאחריות רבה. אנחנו כאן כדי לעזור לכם לעשות את זה בצורה טובה ונכונה. ",בטחון,0.58404094
"אתייחס. גם לא אחזור על דברים שנאמרו בשלבי החקיקה הראשונים. אני שמח שהיה ניסיון אמתי וכן, לנסות להסדיר את העניינים, ולנסות לרבע, מה שנקרא, את המעגל, אבל בסך הכול הכללי היה רצון. אף פעם אי-אפשר לרצות את כולם, אבל היתה כוונה נכונה, טובה, רצינית. ישבו עם כל הגופים. אני חושב שזה מתבקש, וחבל להרחיב, שנגענו בקריאה הראשונה. אדרבא, אם יש משהו חדש, נשמע את זה. לי יש תקווה שהיום נקריא את זה ונביא את זה לשלבי חקיקה סופיים. אין סיבה שלא. תודה, אדוני.",בטחון,0.5768654
"אני אתייחס. לי קוראים דודי מזרחי, אני מנהל אגף תקציבים של משרד החינוך. אם תרשי לי, ברשותך, רק 20 שניות של רקע, אפשר? ",בטחון,0.6387162
"אני לא אחזור על אותם דברים, כבר דיברנו על זה בדיון הקודם. הצעת החוק מבקשת להחמיר את הענישה נגד מי ששורף ומבזה את דגל ישראל וכמובן להשוות את הענישה כלפי מי שפוגע בדגל של מדינה ידידותית. תודה.",בטחון,0.5496415
"מהתגובות שאספנו ועל פי מה שוודאי יוצג פה בשעה הקרובה, עולה תמונה מדאיגה שפורטה בימים האחרונים בתקשורת, של היקף גדול של משאבים שהביא תועלת קטנה לצרכנים ורווח גדול לסוחרים ולמתווכים. אנחנו רואים בסופו של תהליך, שלא הושגה המטרה והכסף לא הלך למקומות שהיה ראוי שיגיע אליהם. ",בטחון,0.9307039
"יש לי שאלה אחת שלא הייתה לי תשובה עליה. איזה ביטוח יש לכל המהלך הזה? אם חס וחלילה יקרה משהו, וחס ושלום אני לא מאחל לאף אחד, וזה בבית, מי מבטח את מי?",בטחון,0.8091787
"אני מתכבד לפתוח את ישיבת הוועדה. אנחנו מקיימים דיון בנושא פתרונות דיור לקשישים וצעירים עולים השוהים במרכזי קליטה. אני מדגיש, למי שמתגורר במרכזי קליטה וזאת במסגרת ציון יום הדיור הציבורי בכנסת.",בטחון,0.8231606
"היום אנחנו מדברים על פתרון הדיור לקשישים וצעירים עולים, השוהים במרכזי קליטה. זה במסגרת ציון יום הדיור הציבורי בכנסת. אני מבקש מישהו שיציג לנו את הנושא. שאול מוצפי, בבקשה, משרד השיכון. ",בטחון,0.94259626
"כבוד היושב ראש, תודה. בוא נעבור לשקף הראשון. ניסינו לרכז את כל החקיקה בשקף אחד ולהסביר את ההסתייגויות ולהציג את המודל שאני חושב ובעיני הוא המודל הטוב ביותר. אני לא מייצג כאן את כל חברי הכנסת אבל אני חושב שזאת רוח הדברים שראינו בדיונים.",בטחון,0.7060966
"מאז שהתחלתי פה בכנסת, פנו אלי קייסים ורבנים בנושא הזה וקיימתי מפגשים גם עם שר הדתות וגם עם משרדים אחרים רלבנטיים לנושא, אולם אני רואה שהנושא מתמסמס. כל אחד זורק על השני ואנחנו צריכים לשים קץ להתמסמסות. אנחנו רוצים לקבל החלטה ברורה, חד וחלק, שתחייב את הממשלה לפעול בנושא הזה. ",בטחון,0.7302205
"אני אומר דברי פתיחה ולאחר מכן אפתח את הדיון. לגבי הערות לסדר, שאני לא אמצא את עצמי מעיר לנוכחים, נא להשתדל, כמובן חברי הכנסת, נא להשתדל לא לקרוא קריאות ביניים. לאורחים – אפס סבלנות לקריאות ביניים, כי אתם לא חברי כנסת, מה לעשות? אנחנו חוטפים הרבה בגלל הזכות הזו לקרוא קריאות ביניים. אנחנו קיים את הדיון בלב שלם ובנפש חפצה כדי להביא את הדבר הכי טוב והכי מתבקש למערכת החינוך ולתלמידי ישראל. ",בטחון,0.58239865
"בוקר טוב. אני פותח את ישיבת ועדת הכספים. על סדר-היום: הצעת חוק תקציב המדינה לשנים 2017 ו-2018 (הוראות מיוחדות)(הוראת שעה), התשע""ו-2016 והצעת חוק יסוד: תקציב המדינה לשנים 2017 ו-2018 (הוראות מיוחדות)(הוראת שעה), התשע""ו-2016. ",בטחון,0.51234376
אמרת שאתה מתנגד לחוק והם לא אוהבים את החוק. שר האוצר חושב שהחוק נוראי וכולכם מצביעים בעדו. זה מה שאמרת?,בטחון,0.7761588
"זה לא קשור לחוק, אבל זה קשור למצבנו הכללי. למי שצם, שיהיה לו צום מועיל. יש כאלה שמברכים בצום קל, אבל לא צמים כדי שיהיה קל כי אם כדי שיהיה קל, למה לצום? צמים כדי שזה יועיל. למי שלא צם, שירגיש בנוח, הוא יכול לשתות. לי זה לא מפריע ואני מניח שגם לאחרים זה לא יפריע.",בטחון,0.95751315
"אני חייב לומר משפט מקדים לדיון שלנו. אני חושב שאם פעם ילמדו במקום כלשהו או מישהו ירצה לעשות עבודה על גלגולו של חוק, הוא יכול לקחת את החוק הזה כדוגמה לגלגול עצוב של חוק, לדיונים אין ספור מיותרים לגמרי, לבלמים שמשרדי הממשלה עצמם מציבים להצעת חוק כאשר מעלים דבר אבל לא מעלים אותו כאשר החוק התקדם.",בטחון,0.9575325
"בוקר טוב. אנחנו נדון בהצעת חוק יסוד: תקציב המדינה לשנים 2017 ו-2018,ובהצעת חוק תקציב המדינה לשנים 2017 ו-2018 (הוראות מיוחדות).",בטחון,0.7183597
"אני אקריא את ההצעה. בדיון הקודם נדונה ארוכות השאלה האם לייחד לעבירות טרור, וגם חברי הכנסת שהיו בדיון השתכנעו שאין מקום לייחד את זה לעבירות טרור, אלא לעבירות המתה באופן כללי. אני מציעה שנעבור לנוסח, ותוך כדי הכרסום בעקרונות חוק הנוער נדון שוב האם להוריד את עבירת ההריגה לא ביסוד הנפשי של רצח שדורש יסוד נפשי מיוחד, וגם בתקופת הוראת השעה – אולי אפשר לקצר אותה. ",בטחון,0.5962155
